protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
tnks2-nnp,m5f,m5l,0.4,32.85079,0.2197615,0.31 ,1.07 ,,,
tnks2-nnp,m5f,m5l,0.45 ,22.2441,0.2242852,0.31 ,1.07 ,,,
tnks2-nnp,m5f,m5l,0.50 ,11.29543,0.2282837,0.31 ,1.07 ,,,
tnks2-nnp,m5l,m5f,0,0,0,0.31 ,1.07 ,,,
tnks2-nnp,m5l,m5f,0.05 ,13.93385,0.1064923,0.31 ,1.07 ,,,
tnks2-nnp,m5l,m5f,0.1,25.76394,0.1336066,0.31 ,1.07 ,,,
tnks2-nnp,m5l,m5f,0.15 ,37.00262,0.1399202,0.31 ,1.07 ,,,
tnks2-nnp,m5l,m5f,0.2,48.11183,0.1416152,0.31 ,1.07 ,,,
tnks2-nnp,m5l,m5f,0.25 ,59.18248,0.1423193,0.31 ,1.07 ,,,
tnks2-nnp,m5l,m5f,0.3,52.74882,0.177477,0.31 ,1.07 ,,,
tnks2-nnp,m5l,m5f,0.35 ,43.59104,0.1964235,0.31 ,1.07 ,,,
tnks2-nnp,m5l,m5f,0.4,33.64393,0.2032075,0.31 ,1.07 ,,,
tnks2-nnp,m5l,m5f,0.45,23.26609,0.2077721,0.31 ,1.07 ,,,
tnks2-nnp,m5l,m5f,0.50 ,12.538,0.2122974,0.31 ,1.07 ,,,
tnks2-nnp,m5g,m5b,0,0,0,0.33 ,0.77 ,,,
tnks2-nnp,m5g,m5b,0.05 ,14.88938,0.1360318,0.33 ,0.77 ,,,
tnks2-nnp,m5g,m5b,0.1,27.10105,0.1637692,0.33 ,0.77 ,,,
tnks2-nnp,m5g,m5b,0.15 ,38.41908,0.1724885,0.33 ,0.77 ,,,
tnks2-nnp,m5g,m5b,0.2,49.54241,0.1744518,0.33 ,0.77 ,,,
tnks2-nnp,m5g,m5b,0.25 ,60.61901,0.175116,0.33 ,0.77 ,,,
tnks2-nnp,m5g,m5b,0.3,54.54797,0.2049846,0.33 ,0.77 ,,,
tnks2-nnp,m5g,m5b,0.35 ,45.63523,0.2230732,0.33 ,0.77 ,,,
tnks2-nnp,m5g,m5b,0.4,35.73788,0.2307156,0.33 ,0.77 ,,,
tnks2-nnp,m5g,m5b,0.45 ,25.30672,0.2353808,0.33 ,0.77 ,,,
tnks2-nnp,m5g,m5b,0.50 ,14.50856,0.239433,0.33 ,0.77 ,,,
tnks2-nnp,m5b,m5g,0,0,0,0.33 ,0.77 ,,,
tnks2-nnp,m5b,m5g,0.05 ,14.71111,0.1289526,0.33 ,0.77 ,,,
tnks2-nnp,m5b,m5g,0.1,26.78284,0.1581207,0.33 ,0.77 ,,,
tnks2-nnp,m5b,m5g,0.15 ,38.0251,0.1656887,0.33 ,0.77 ,,,
tnks2-nnp,m5b,m5g,0.2,49.11787,0.1671578,0.33 ,0.77 ,,,
tnks2-nnp,m5b,m5g,0.25 ,60.17713,0.1676652,0.33 ,0.77 ,,,
tnks2-nnp,m5b,m5g,0.3,53.98079,0.1951466,0.33 ,0.77 ,,,
tnks2-nnp,m5b,m5g,0.35 ,45.10776,0.2132414,0.33 ,0.77 ,,,
tnks2-nnp,m5b,m5g,0.4,35.30017,0.2215839,0.33 ,0.77 ,,,
tnks2-nnp,m5b,m5g,0.45,24.90922,0.2270989,0.33 ,0.77 ,,,
tnks2-nnp,m5b,m5g,0.50 ,14.06757,0.2321125,0.33 ,0.77 ,,,
tnks2-nnp,m5g,m5d,0,0,0,0.33 ,0.46 ,,,
tnks2-nnp,m5g,m5d,0.05 ,14.64024,0.1363118,0.33 ,0.46 ,,,
tnks2-nnp,m5g,m5d,0.1,26.77327,0.1603073,0.33 ,0.46 ,,,
tnks2-nnp,m5g,m5d,0.15 ,38.11006,0.1687565,0.33 ,0.46 ,,,
tnks2-nnp,m5g,m5d,0.2,49.23439,0.1709724,0.33 ,0.46 ,,,
tnks2-nnp,m5g,m5d,0.25 ,60.30622,0.1716861,0.33 ,0.46 ,,,
tnks2-nnp,m5g,m5d,0.3,54.13984,0.19469,0.33 ,0.46 ,,,
tnks2-nnp,m5g,m5d,0.35 ,45.26381,0.2143936,0.33 ,0.46 ,,,
tnks2-nnp,m5g,m5d,0.4,35.38514,0.222673,0.33 ,0.46 ,,,
tnks2-nnp,m5g,m5d,0.45 ,24.95537,0.2280364,0.33 ,0.46 ,,,
tnks2-nnp,m5g,m5d,0.5,14.10928,0.2327166,0.33 ,0.46 ,,,
tnks2-nnp,m5d,m5g,0.00 ,0,0,0.33 ,0.46 ,,,
tnks2-nnp,m5d,m5g,0.05 ,14.9636,0.1152674,0.33 ,0.46 ,,,
tnks2-nnp,m5d,m5g,0.1,27.35641,0.1521319,0.33 ,0.46 ,,,
tnks2-nnp,m5d,m5g,0.15 ,38.67272,0.1630734,0.33 ,0.46 ,,,
tnks2-nnp,m5d,m5g,0.2,49.78215,0.1650501,0.33 ,0.46 ,,,
tnks2-nnp,m5d,m5g,0.25 ,60.8492,0.1656423,0.33 ,0.46 ,,,
tnks2-nnp,m5d,m5g,0.3,54.52951,0.1923893,0.33 ,0.46 ,,,
tnks2-nnp,m5d,m5g,0.35 ,45.61444,0.2107552,0.33 ,0.46 ,,,
tnks2-nnp,m5d,m5g,0.4,35.73863,0.2189728,0.33 ,0.46 ,,,
tnks2-nnp,m5d,m5g,0.45 ,25.31515,0.2240924,0.33 ,0.46 ,,,
tnks2-nnp,m5d,m5g,0.5,14.48749,0.2286936,0.33 ,0.46 ,,,
