protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
p38-nnp,3fln,2o,0.25 ,65.23759,0.1744437,0.35 ,0.53 ,,,
p38-nnp,3fln,2o,0.30 ,60.58939,0.1981102,0.35 ,0.53 ,,,
p38-nnp,3fln,2o,0.35,53.20907,0.2201781,0.35 ,0.53 ,,,
p38-nnp,3fln,2o,0.40 ,44.39578,0.2322721,0.35 ,0.53 ,,,
p38-nnp,3fln,2o,0.45,34.71467,0.2400759,0.35 ,0.53 ,,,
p38-nnp,3fln,2o,0.50 ,24.28708,0.2479292,0.35 ,0.53 ,,,
p38-nnp,2o,3fln,0,0,0,0.35 ,0.53 ,,,
p38-nnp,2o,3fln,0.05 ,16.75038,0.09210116,0.35 ,0.53 ,,,
p38-nnp,2o,3fln,0.1,31.1587,0.1320929,0.35 ,0.53 ,,,
p38-nnp,2o,3fln,0.15 ,43.85671,0.1627525,0.35 ,0.53 ,,,
p38-nnp,2o,3fln,0.2,55.27156,0.1756392,0.35 ,0.53 ,,,
p38-nnp,2o,3fln,0.25,66.41367,0.1778638,0.35 ,0.53 ,,,
p38-nnp,2o,3fln,0.30 ,61.65552,0.2026432,0.35 ,0.53 ,,,
p38-nnp,2o,3fln,0.35 ,54.02483,0.2256511,0.35 ,0.53 ,,,
p38-nnp,2o,3fln,0.4,44.94049,0.2372231,0.35 ,0.53 ,,,
p38-nnp,2o,3fln,0.45 ,34.95192,0.2455506,0.35 ,0.53 ,,,
p38-nnp,2o,3fln,0.5,24.14877,0.253913,0.35 ,0.53 ,,,
p38-nnp,2g,2c,0.00 ,0,0,0.33 ,1.51 ,,,
p38-nnp,2g,2c,0.05,15.42827,0.1056822,0.33 ,1.51 ,,,
p38-nnp,2g,2c,0.10 ,28.50434,0.1386566,0.33 ,1.51 ,,,
p38-nnp,2g,2c,0.15,40.17124,0.1575949,0.33 ,1.51 ,,,
p38-nnp,2g,2c,0.20 ,51.35301,0.1619805,0.33 ,1.51 ,,,
p38-nnp,2g,2c,0.25,62.44618,0.1630052,0.33 ,1.51 ,,,
p38-nnp,2g,2c,0.30 ,56.91689,0.1899174,0.33 ,1.51 ,,,
p38-nnp,2g,2c,0.35 ,48.59171,0.2113807,0.33 ,1.51 ,,,
p38-nnp,2g,2c,0.4,39.06515,0.2215894,0.33 ,1.51 ,,,
p38-nnp,2g,2c,0.45 ,28.85246,0.2279693,0.33 ,1.51 ,,,
p38-nnp,2g,2c,0.5,18.1589,0.2331236,0.33 ,1.51 ,,,
p38-nnp,2c,2g,0.00 ,0,0,0.33 ,1.51 ,,,
p38-nnp,2c,2g,0.05,15.48648,0.1122209,0.33 ,1.51 ,,,
p38-nnp,2c,2g,0.10 ,28.28425,0.1503672,0.33 ,1.51 ,,,
p38-nnp,2c,2g,0.15,39.79144,0.1651193,0.33 ,1.51 ,,,
p38-nnp,2c,2g,0.20 ,50.9539,0.1684221,0.33 ,1.51 ,,,
p38-nnp,2c,2g,0.25,62.04282,0.169346,0.33 ,1.51 ,,,
p38-nnp,2c,2g,0.3,56.41448,0.197705,0.33 ,1.51 ,,,
p38-nnp,2c,2g,0.35 ,47.79704,0.2189293,0.33 ,1.51 ,,,
p38-nnp,2c,2g,0.4,38.08144,0.2277953,0.33 ,1.51 ,,,
p38-nnp,2c,2g,0.45 ,27.7258,0.2338307,0.33 ,1.51 ,,,
p38-nnp,2c,2g,0.5,16.84846,0.2397211,0.33 ,1.51 ,,,
p38-nnp,3fln,2ff,0.00 ,0,0,0.33 ,1.88 ,,,
p38-nnp,3fln,2ff,0.05,14.67524,0.1148292,0.33 ,1.88 ,,,
p38-nnp,3fln,2ff,0.10 ,27.01894,0.1450195,0.33 ,1.88 ,,,
p38-nnp,3fln,2ff,0.15,38.40934,0.1558284,0.33 ,1.88 ,,,
p38-nnp,3fln,2ff,0.20 ,49.55114,0.1584141,0.33 ,1.88 ,,,
p38-nnp,3fln,2ff,0.25,60.63366,0.1592492,0.33 ,1.88 ,,,
p38-nnp,3fln,2ff,0.30 ,55.12491,0.1880096,0.33 ,1.88 ,,,
p38-nnp,3fln,2ff,0.35 ,46.69572,0.2089922,0.33 ,1.88 ,,,
p38-nnp,3fln,2ff,0.4,37.12444,0.2190771,0.33 ,1.88 ,,,
p38-nnp,3fln,2ff,0.45 ,26.87732,0.225498,0.33 ,1.88 ,,,
p38-nnp,3fln,2ff,0.5,16.0983,0.2314152,0.33 ,1.88 ,,,
p38-nnp,2ff,3fln,0.00 ,0,0,0.33 ,1.88 ,,,
p38-nnp,2ff,3fln,0.05,15.19409,0.1243006,0.33 ,1.88 ,,,
p38-nnp,2ff,3fln,0.10 ,27.69736,0.1570321,0.33 ,1.88 ,,,
p38-nnp,2ff,3fln,0.15,39.10491,0.1677265,0.33 ,1.88 ,,,
p38-nnp,2ff,3fln,0.20 ,50.24849,0.1700657,0.33 ,1.88 ,,,
p38-nnp,2ff,3fln,0.25,61.33278,0.1708304,0.33 ,1.88 ,,,
p38-nnp,2ff,3fln,0.3,55.78392,0.1937199,0.33 ,1.88 ,,,
p38-nnp,2ff,3fln,0.35 ,47.56204,0.2141137,0.33 ,1.88 ,,,
p38-nnp,2ff,3fln,0.4,38.17391,0.2242145,0.33 ,1.88 ,,,
p38-nnp,2ff,3fln,0.45 ,28.06255,0.2309896,0.33 ,1.88 ,,,
p38-nnp,2ff,3fln,0.5,17.41794,0.2367746,0.33 ,1.88 ,,,
p38,2g,2c,0,0,0,0.753857,0.187705,,,
p38,2g,2c,0.05,15.3349,0.2701588,0.753857,0.187705,,,
p38,2g,2c,0.1,28.25456,0.3409687,0.753857,0.187705,,,
p38,2g,2c,0.15,39.83218,0.3815748,0.753857,0.187705,,,
p38,2g,2c,0.2,51.00054,0.3898164,0.753857,0.187705,,,
p38,2g,2c,0.25,62.09277,0.3919221,0.753857,0.187705,,,
p38,2g,2c,0.3,56.40441,0.4378307,0.753857,0.187705,,,
p38,2g,2c,0.35,48.15895,0.4806345,0.753857,0.187705,,,
p38,2g,2c,0.4,38.76838,0.5012272,0.753857,0.187705,,,
p38,2g,2c,0.45,28.66663,0.5165082,0.753857,0.187705,,,
p38,2g,2c,0.5,18.01508,0.5301974,0.753857,0.187705,,,
p38,2c,2g,0,0,0,0.753857,0.187705,,,
p38,2c,2g,0.05,15.93709,0.2816863,0.753857,0.187705,,,
p38,2c,2g,0.1,28.82311,0.3470553,0.753857,0.187705,,,
p38,2c,2g,0.15,40.48518,0.3802182,0.753857,0.187705,,,
p38,2c,2g,0.2,51.67857,0.3902883,0.753857,0.187705,,,
p38,2c,2g,0.25,62.77012,0.3927205,0.753857,0.187705,,,
p38,2c,2g,0.3,57.05065,0.4456796,0.753857,0.187705,,,
p38,2c,2g,0.35,48.57883,0.4906941,0.753857,0.187705,,,
p38,2c,2g,0.4,39.00223,0.5089587,0.753857,0.187705,,,
p38,2c,2g,0.45,28.78959,0.5214213,0.753857,0.187705,,,
p38,2c,2g,0.5,18.02738,0.5359018,0.753857,0.187705,,,
p38,2u,2q,0,0,0,0.825778,0.2083,,,
p38,2u,2q,0.05,17.14293,0.2289284,0.825778,0.2083,,,
p38,2u,2q,0.1,31.02845,0.3250006,0.825778,0.2083,,,
p38,2u,2q,0.15,43.79616,0.3519501,0.825778,0.2083,,,
p38,2u,2q,0.2,55.60298,0.3853305,0.825778,0.2083,,,
p38,2u,2q,0.25,66.85829,0.3977463,0.825778,0.2083,,,
p38,2u,2q,0.3,62.8376,0.458806,0.825778,0.2083,,,
p38,2u,2q,0.35,55.46976,0.5210079,0.825778,0.2083,,,
p38,2u,2q,0.4,46.42561,0.5485153,0.825778,0.2083,,,
p38,2u,2q,0.45,36.5582,0.5643086,0.825778,0.2083,,,
p38,2u,2q,0.5,25.93595,0.5811342,0.825778,0.2083,,,
p38,2q,2u,0,0,0,0.825778,0.2083,,,
p38,2q,2u,0.05,17.0361,0.2729155,0.825778,0.2083,,,
p38,2q,2u,0.1,31.03613,0.3428203,0.825778,0.2083,,,
p38,2q,2u,0.15,43.87016,0.3761688,0.825778,0.2083,,,
p38,2q,2u,0.2,55.61163,0.4080894,0.825778,0.2083,,,
p38,2q,2u,0.25,66.84363,0.4187873,0.825778,0.2083,,,
p38,2q,2u,0.3,62.41375,0.4728806,0.825778,0.2083,,,
p38,2q,2u,0.35,55.29157,0.5167909,0.825778,0.2083,,,
p38,2q,2u,0.4,46.57507,0.5488251,0.825778,0.2083,,,
p38,2q,2u,0.45,36.77883,0.5677293,0.825778,0.2083,,,
p38,2q,2u,0.5,26.14425,0.5866788,0.825778,0.2083,,,
p38,3fln,2i,0,0,0,0.748471,1.607764,,,
p38,3fln,2i,0.05,15.39187,0.2832929,0.748471,1.607764,,,
p38,3fln,2i,0.1,28.06096,0.3585905,0.748471,1.607764,,,
p38,3fln,2i,0.15,39.49376,0.389241,0.748471,1.607764,,,
p38,3fln,2i,0.2,50.62436,0.3945965,0.748471,1.607764,,,
p38,3fln,2i,0.25,61.69985,0.3960777,0.748471,1.607764,,,
p38,3fln,2i,0.3,55.73656,0.4470544,0.748471,1.607764,,,
p38,3fln,2i,0.35,46.96671,0.4902267,0.748471,1.607764,,,
p38,3fln,2i,0.4,37.21982,0.5077074,0.748471,1.607764,,,
p38,3fln,2i,0.45,26.86173,0.5207268,0.748471,1.607764,,,
p38,3fln,2i,0.5,15.99221,0.5334082,0.748471,1.607764,,,
p38,2i,3fln,0,0,0,0.748471,1.607764,,,
p38,2i,3fln,0.05,15.15705,0.2777458,0.748471,1.607764,,,
p38,2i,3fln,0.1,27.61995,0.360483,0.748471,1.607764,,,
p38,2i,3fln,0.15,38.96023,0.3868895,0.748471,1.607764,,,
p38,2i,3fln,0.2,50.06906,0.3918839,0.748471,1.607764,,,
p38,2i,3fln,0.25,61.13076,0.3932648,0.748471,1.607764,,,
p38,2i,3fln,0.3,54.80995,0.4401507,0.748471,1.607764,,,
p38,2i,3fln,0.35,46.02023,0.4821853,0.748471,1.607764,,,
p38,2i,3fln,0.4,36.29777,0.4998729,0.748471,1.607764,,,
p38,2i,3fln,0.45,26.01195,0.511783,0.748471,1.607764,,,
p38,2i,3fln,0.5,15.21445,0.5250571,0.748471,1.607764,,,
p38,3fln,2gg,0,0,0,0.805889,1.95242,,,
p38,3fln,2gg,0.05,16.90141,0.2710373,0.805889,1.95242,,,
p38,3fln,2gg,0.1,30.24864,0.3479832,0.805889,1.95242,,,
p38,3fln,2gg,0.15,42.09973,0.3887553,0.805889,1.95242,,,
p38,3fln,2gg,0.2,53.31363,0.4010573,0.805889,1.95242,,,
p38,3fln,2gg,0.25,64.41045,0.4034811,0.805889,1.95242,,,
p38,3fln,2gg,0.3,59.50815,0.4462349,0.805889,1.95242,,,
p38,3fln,2gg,0.35,51.85895,0.5003825,0.805889,1.95242,,,
p38,3fln,2gg,0.4,42.64547,0.5288063,0.805889,1.95242,,,
p38,3fln,2gg,0.45,32.55653,0.5450556,0.805889,1.95242,,,
p38,3fln,2gg,0.5,21.84089,0.5586854,0.805889,1.95242,,,
p38,2gg,3fln,0,0,0,0.805889,1.95242,,,
p38,2gg,3fln,0.05,15.73029,0.285919,0.805889,1.95242,,,
p38,2gg,3fln,0.1,28.83229,0.3511386,0.805889,1.95242,,,
p38,2gg,3fln,0.15,40.67678,0.3859679,0.805889,1.95242,,,
p38,2gg,3fln,0.2,51.94682,0.3985676,0.805889,1.95242,,,
p38,2gg,3fln,0.25,63.0814,0.4017093,0.805889,1.95242,,,
p38,2gg,3fln,0.3,57.89909,0.4837,0.805889,1.95242,,,
p38,2gg,3fln,0.35,49.97436,0.5211465,0.805889,1.95242,,,
p38,2gg,3fln,0.4,40.86222,0.5471301,0.805889,1.95242,,,
p38,2gg,3fln,0.45,30.84452,0.5650646,0.805889,1.95242,,,
p38,2gg,3fln,0.5,20.10847,0.580799,0.805889,1.95242,,,
p38,2s,2l,0,0,0,0.791385,0.701024,,,
p38,2s,2l,0.05,16.20573,0.2942708,0.791385,0.701024,,,
p38,2s,2l,0.1,29.3944,0.3614396,0.791385,0.701024,,,
p38,2s,2l,0.15,41.24669,0.3981432,0.791385,0.701024,,,
p38,2s,2l,0.2,52.4759,0.410047,0.791385,0.701024,,,
p38,2s,2l,0.25,63.57994,0.4126057,0.791385,0.701024,,,
p38,2s,2l,0.3,58.29259,0.4694662,0.791385,0.701024,,,
p38,2s,2l,0.35,50.27204,0.5094301,0.791385,0.701024,,,
p38,2s,2l,0.4,41.14169,0.5299688,0.791385,0.701024,,,
p38,2s,2l,0.45,31.31687,0.5443174,0.791385,0.701024,,,
p38,2s,2l,0.5,20.76096,0.5628113,0.791385,0.701024,,,
p38,2l,2s,0,0,0,0.791385,0.701024,,,
p38,2l,2s,0.05,15.73427,0.2481996,0.791385,0.701024,,,
p38,2l,2s,0.1,29.29821,0.3138232,0.791385,0.701024,,,
p38,2l,2s,0.15,41.33899,0.3663519,0.791385,0.701024,,,
p38,2l,2s,0.2,52.60291,0.3834211,0.791385,0.701024,,,
p38,2l,2s,0.25,63.71226,0.3872023,0.791385,0.701024,,,
p38,2l,2s,0.3,58.38939,0.4466439,0.791385,0.701024,,,
p38,2l,2s,0.35,50.47167,0.4920913,0.791385,0.701024,,,
p38,2l,2s,0.4,41.28643,0.5181959,0.791385,0.701024,,,
p38,2l,2s,0.45,31.17691,0.5397924,0.791385,0.701024,,,
p38,2l,2s,0.5,20.31198,0.5563568,0.791385,0.701024,,,
p38,3fln,3flz,0,0,0,0.76919,1.032615,,,
p38,3fln,3flz,0.05,15.09322,0.3012369,0.76919,1.032615,,,
p38,3fln,3flz,0.1,27.23142,0.3738526,0.76919,1.032615,,,
p38,3fln,3flz,0.15,38.49526,0.3892673,0.76919,1.032615,,,
p38,3fln,3flz,0.2,49.60341,0.3928038,0.76919,1.032615,,,
p38,3fln,3flz,0.25,60.66879,0.3942176,0.76919,1.032615,,,
p38,3fln,3flz,0.3,54.09998,0.4375547,0.76919,1.032615,,,
p38,3fln,3flz,0.35,45.24333,0.4709648,0.76919,1.032615,,,
p38,3fln,3flz,0.4,35.45225,0.4902053,0.76919,1.032615,,,
p38,3fln,3flz,0.45,25.13515,0.5013257,0.76919,1.032615,,,
p38,3fln,3flz,0.5,14.47815,0.5102093,0.76919,1.032615,,,
p38,3flz,3fln,0,0,0,0.76919,1.032615,,,
p38,3flz,3fln,0.05,15.45268,0.3639355,0.76919,1.032615,,,
p38,3flz,3fln,0.1,27.86094,0.4327455,0.76919,1.032615,,,
p38,3flz,3fln,0.15,39.1495,0.4531334,0.76919,1.032615,,,
p38,3flz,3fln,0.2,50.2417,0.4564646,0.76919,1.032615,,,
p38,3flz,3fln,0.25,61.296,0.4574022,0.76919,1.032615,,,
p38,3flz,3fln,0.3,54.93825,0.5054442,0.76919,1.032615,,,
p38,3flz,3fln,0.35,46.03371,0.5398459,0.76919,1.032615,,,
p38,3flz,3fln,0.4,36.15847,0.5553074,0.76919,1.032615,,,
p38,3flz,3fln,0.45,25.69785,0.5663773,0.76919,1.032615,,,
p38,3flz,3fln,0.5,14.83553,0.5756206,0.76919,1.032615,,,
p38,2z,2aa,0,0,0,0.774434,1.196587,,,
p38,2z,2aa,0.05,15.06184,0.2609372,0.774434,1.196587,,,
p38,2z,2aa,0.1,27.86333,0.3202774,0.774434,1.196587,,,
p38,2z,2aa,0.15,39.53545,0.3563475,0.774434,1.196587,,,
p38,2z,2aa,0.2,50.74073,0.3678614,0.774434,1.196587,,,
p38,2z,2aa,0.25,61.84469,0.370559,0.774434,1.196587,,,
p38,2z,2aa,0.3,56.72206,0.4408611,0.774434,1.196587,,,
p38,2z,2aa,0.35,48.64518,0.487414,0.774434,1.196587,,,
p38,2z,2aa,0.4,39.36649,0.5106254,0.774434,1.196587,,,
p38,2z,2aa,0.45,29.32649,0.5258215,0.774434,1.196587,,,
p38,2z,2aa,0.5,18.71023,0.5400359,0.774434,1.196587,,,
p38,2aa,2z,0,0,0,0.774434,1.196587,,,
p38,2aa,2z,0.05,16.20928,0.2912885,0.774434,1.196587,,,
p38,2aa,2z,0.1,28.97985,0.3654317,0.774434,1.196587,,,
p38,2aa,2z,0.15,40.52026,0.3940135,0.774434,1.196587,,,
p38,2aa,2z,0.2,51.69697,0.4015686,0.774434,1.196587,,,
p38,2aa,2z,0.25,62.79147,0.4037199,0.774434,1.196587,,,
p38,2aa,2z,0.3,57.18105,0.4690107,0.774434,1.196587,,,
p38,2aa,2z,0.35,48.92142,0.5017996,0.774434,1.196587,,,
p38,2aa,2z,0.4,39.70541,0.5236055,0.774434,1.196587,,,
p38,2aa,2z,0.45,29.46802,0.543592,0.774434,1.196587,,,
p38,2aa,2z,0.5,18.60364,0.5550752,0.774434,1.196587,,,
p38,2v,2bb,0,0,0,0.805373,0.371631,,,
p38,2v,2bb,0.05,17.59862,0.1794219,0.805373,0.371631,,,
p38,2v,2bb,0.1,32.4224,0.3167301,0.805373,0.371631,,,
p38,2v,2bb,0.15,44.80387,0.3873401,0.805373,0.371631,,,
p38,2v,2bb,0.2,56.10568,0.4073907,0.805373,0.371631,,,
p38,2v,2bb,0.25,67.22472,0.4108489,0.805373,0.371631,,,
p38,2v,2bb,0.3,62.44641,0.4683295,0.805373,0.371631,,,
p38,2v,2bb,0.35,54.96785,0.5136144,0.805373,0.371631,,,
p38,2v,2bb,0.4,46.1057,0.5413239,0.805373,0.371631,,,
p38,2v,2bb,0.45,36.16299,0.5609032,0.805373,0.371631,,,
p38,2v,2bb,0.5,25.46552,0.5766249,0.805373,0.371631,,,
p38,2bb,2v,0,0,0,0.805373,0.371631,,,
p38,2bb,2v,0.05,17.07615,0.2228329,0.805373,0.371631,,,
p38,2bb,2v,0.1,31.41723,0.3212524,0.805373,0.371631,,,
p38,2bb,2v,0.15,43.83024,0.3883109,0.805373,0.371631,,,
p38,2bb,2v,0.2,55.13471,0.407659,0.805373,0.371631,,,
p38,2bb,2v,0.25,66.2713,0.4111305,0.805373,0.371631,,,
p38,2bb,2v,0.3,61.75532,0.4482314,0.805373,0.371631,,,
p38,2bb,2v,0.35,54.53278,0.497258,0.805373,0.371631,,,
p38,2bb,2v,0.4,45.93772,0.5233417,0.805373,0.371631,,,
p38,2bb,2v,0.45,36.24347,0.5469832,0.805373,0.371631,,,
p38,2bb,2v,0.5,25.74715,0.5622534,0.805373,0.371631,,,
p38,2gg,2j,0,0,0,0.794478,0.17198,,,
p38,2gg,2j,0.05,16.71838,0.2720164,0.794478,0.17198,,,
p38,2gg,2j,0.1,30.02214,0.3416512,0.794478,0.17198,,,
p38,2gg,2j,0.15,42.03748,0.3798794,0.794478,0.17198,,,
p38,2gg,2j,0.2,53.34738,0.3957608,0.794478,0.17198,,,
p38,2gg,2j,0.25,64.48419,0.3995338,0.794478,0.17198,,,
p38,2gg,2j,0.3,59.68799,0.4585414,0.794478,0.17198,,,
p38,2gg,2j,0.35,52.04914,0.5097452,0.794478,0.17198,,,
p38,2gg,2j,0.4,42.94578,0.5368742,0.794478,0.17198,,,
p38,2gg,2j,0.45,32.95937,0.5546773,0.794478,0.17198,,,
p38,2gg,2j,0.5,22.19379,0.5740408,0.794478,0.17198,,,
p38,2j,2gg,0,0,0,0.794478,0.17198,,,
p38,2j,2gg,0.05,16.58074,0.253609,0.794478,0.17198,,,
p38,2j,2gg,0.1,30.00281,0.3444333,0.794478,0.17198,,,
p38,2j,2gg,0.15,41.94833,0.3828488,0.794478,0.17198,,,
p38,2j,2gg,0.2,53.26261,0.396613,0.794478,0.17198,,,
p38,2j,2gg,0.25,64.40986,0.4008314,0.794478,0.17198,,,
p38,2j,2gg,0.3,59.57816,0.4471426,0.794478,0.17198,,,
p38,2j,2gg,0.35,51.76792,0.498659,0.794478,0.17198,,,
p38,2j,2gg,0.4,42.74298,0.5184714,0.794478,0.17198,,,
p38,2j,2gg,0.45,33.02185,0.5319603,0.794478,0.17198,,,
p38,2j,2gg,0.5,22.60181,0.5492464,0.794478,0.17198,,,
p38,3fln,2s,0,0,0,0.804129,1.531853,,,
p38,3fln,2s,0.05,17.13103,0.2598202,0.804129,1.531853,,,
p38,3fln,2s,0.1,30.86713,0.3468419,0.804129,1.531853,,,
p38,3fln,2s,0.15,42.85628,0.403082,0.804129,1.531853,,,
p38,3fln,2s,0.2,54.07087,0.417213,0.804129,1.531853,,,
p38,3fln,2s,0.25,65.16539,0.4196237,0.804129,1.531853,,,
p38,3fln,2s,0.3,60.31482,0.4679492,0.804129,1.531853,,,
p38,3fln,2s,0.35,52.46634,0.5185425,0.804129,1.531853,,,
p38,3fln,2s,0.4,43.25292,0.5426473,0.804129,1.531853,,,
p38,3fln,2s,0.45,33.19101,0.5576954,0.804129,1.531853,,,
p38,3fln,2s,0.5,22.45158,0.5736735,0.804129,1.531853,,,
p38,2s,3fln,0,0,0,0.804129,1.531853,,,
p38,2s,3fln,0.05,16.7217,0.2440487,0.804129,1.531853,,,
p38,2s,3fln,0.1,30.69276,0.3237758,0.804129,1.531853,,,
p38,2s,3fln,0.15,43.14385,0.3747286,0.804129,1.531853,,,
p38,2s,3fln,0.2,54.53556,0.3990491,0.804129,1.531853,,,
p38,2s,3fln,0.25,65.67895,0.4035848,0.804129,1.531853,,,
p38,2s,3fln,0.3,60.92734,0.4572776,0.804129,1.531853,,,
p38,2s,3fln,0.35,53.28137,0.507787,0.804129,1.531853,,,
p38,2s,3fln,0.4,44.23561,0.5350839,0.804129,1.531853,,,
p38,2s,3fln,0.45,34.28235,0.5510629,0.804129,1.531853,,,
p38,2s,3fln,0.5,23.75343,0.5634904,0.804129,1.531853,,,
p38,3fln,2r,0,0,0,0.79794,1.691891,,,
p38,3fln,2r,0.05,16.16247,0.2631381,0.79794,1.691891,,,
p38,3fln,2r,0.1,29.81102,0.3250318,0.79794,1.691891,,,
p38,3fln,2r,0.15,41.97444,0.3786178,0.79794,1.691891,,,
p38,3fln,2r,0.2,53.24475,0.395678,0.79794,1.691891,,,
p38,3fln,2r,0.25,64.36159,0.398557,0.79794,1.691891,,,
p38,3fln,2r,0.3,59.28571,0.4584429,0.79794,1.691891,,,
p38,3fln,2r,0.35,51.06904,0.5081932,0.79794,1.691891,,,
p38,3fln,2r,0.4,41.59164,0.5308024,0.79794,1.691891,,,
p38,3fln,2r,0.45,31.26069,0.5483808,0.79794,1.691891,,,
p38,3fln,2r,0.5,20.28911,0.5621868,0.79794,1.691891,,,
p38,2r,3fln,0,0,0,0.79794,1.691891,,,
p38,2r,3fln,0.05,16.65177,0.24248,0.79794,1.691891,,,
p38,2r,3fln,0.1,30.58538,0.3205971,0.79794,1.691891,,,
p38,2r,3fln,0.15,42.91458,0.3760995,0.79794,1.691891,,,
p38,2r,3fln,0.2,54.26501,0.3983025,0.79794,1.691891,,,
p38,2r,3fln,0.25,65.4097,0.4029319,0.79794,1.691891,,,
p38,2r,3fln,0.3,60.26933,0.4662978,0.79794,1.691891,,,
p38,2r,3fln,0.35,52.27472,0.5144489,0.79794,1.691891,,,
p38,2r,3fln,0.4,42.87385,0.5422552,0.79794,1.691891,,,
p38,2r,3fln,0.45,32.71193,0.5561092,0.79794,1.691891,,,
p38,2r,3fln,0.5,22.07101,0.5662633,0.79794,1.691891,,,
p38,2z,2y,0,0,0,0.812258,0.490766,,,
p38,2z,2y,0.05,15.62075,0.2898548,0.812258,0.490766,,,
p38,2z,2y,0.1,28.3789,0.3555097,0.812258,0.490766,,,
p38,2z,2y,0.15,40.01582,0.3806028,0.812258,0.490766,,,
p38,2z,2y,0.2,51.25469,0.3900189,0.812258,0.490766,,,
p38,2z,2y,0.25,62.37344,0.393355,0.812258,0.490766,,,
p38,2z,2y,0.3,57.3885,0.4457611,0.812258,0.490766,,,
p38,2z,2y,0.35,49.51993,0.5031531,0.812258,0.490766,,,
p38,2z,2y,0.4,40.08687,0.5302621,0.812258,0.490766,,,
p38,2z,2y,0.45,29.85381,0.5448785,0.812258,0.490766,,,
p38,2z,2y,0.5,19.06477,0.5571067,0.812258,0.490766,,,
p38,2y,2z,0,0,0,0.812258,0.490766,,,
p38,2y,2z,0.05,16.4807,0.2860224,0.812258,0.490766,,,
p38,2y,2z,0.1,29.45048,0.3625696,0.812258,0.490766,,,
p38,2y,2z,0.15,40.94617,0.3980409,0.812258,0.490766,,,
p38,2y,2z,0.2,52.08148,0.4032872,0.812258,0.490766,,,
p38,2y,2z,0.25,63.16847,0.4044403,0.812258,0.490766,,,
p38,2y,2z,0.3,58.03109,0.5041977,0.812258,0.490766,,,
p38,2y,2z,0.35,49.7825,0.5420164,0.812258,0.490766,,,
p38,2y,2z,0.4,40.3306,0.5652612,0.812258,0.490766,,,
p38,2y,2z,0.45,29.98852,0.5815483,0.812258,0.490766,,,
p38,2y,2z,0.5,19.15401,0.5910961,0.812258,0.490766,,,
p38,2z,3flq,0,0,0,0.824003,0.185935,,,
p38,2z,3flq,0.05,17.00642,0.3055579,0.824003,0.185935,,,
p38,2z,3flq,0.1,30.7242,0.3739211,0.824003,0.185935,,,
p38,2z,3flq,0.15,42.96043,0.4147398,0.824003,0.185935,,,
p38,2z,3flq,0.2,54.33683,0.433445,0.824003,0.185935,,,
p38,2z,3flq,0.25,65.49573,0.4378815,0.824003,0.185935,,,
p38,2z,3flq,0.3,60.97649,0.4827171,0.824003,0.185935,,,
p38,2z,3flq,0.35,53.7177,0.5306935,0.824003,0.185935,,,
p38,2z,3flq,0.4,44.72414,0.5629081,0.824003,0.185935,,,
p38,2z,3flq,0.45,34.7246,0.5803082,0.824003,0.185935,,,
p38,2z,3flq,0.5,23.8943,0.5993916,0.824003,0.185935,,,
p38,3flq,2z,0,0,0,0.824003,0.185935,,,
p38,3flq,2z,0.05,15.77054,0.2751919,0.824003,0.185935,,,
p38,3flq,2z,0.1,29.07929,0.3360354,0.824003,0.185935,,,
p38,3flq,2z,0.15,41.27877,0.3705044,0.824003,0.185935,,,
p38,3flq,2z,0.2,52.69514,0.3901324,0.824003,0.185935,,,
p38,3flq,2z,0.25,63.87215,0.3956691,0.824003,0.185935,,,
p38,3flq,2z,0.3,59.92059,0.4344284,0.824003,0.185935,,,
p38,3flq,2z,0.35,52.94814,0.500207,0.824003,0.185935,,,
p38,3flq,2z,0.4,44.20124,0.5298713,0.824003,0.185935,,,
p38,3flq,2z,0.45,34.56521,0.5473249,0.824003,0.185935,,,
p38,3flq,2z,0.5,24.13836,0.565429,0.824003,0.185935,,,
p38,3fln,2e,0,0,0,0.706514,1.226067,,,
p38,3fln,2e,0.05,15.3942,0.3100484,0.706514,1.226067,,,
p38,3fln,2e,0.1,27.18682,0.3704002,0.706514,1.226067,,,
p38,3fln,2e,0.15,38.36473,0.3776502,0.706514,1.226067,,,
p38,3fln,2e,0.2,49.45086,0.3799639,0.706514,1.226067,,,
p38,3fln,2e,0.25,60.50684,0.3810309,0.706514,1.226067,,,
p38,3fln,2e,0.3,54.31587,0.4223544,0.706514,1.226067,,,
p38,3fln,2e,0.35,45.49942,0.4652137,0.706514,1.226067,,,
p38,3fln,2e,0.4,35.74285,0.482357,0.706514,1.226067,,,
p38,3fln,2e,0.45,25.48319,0.4936957,0.706514,1.226067,,,
p38,3fln,2e,0.5,14.9008,0.5022932,0.706514,1.226067,,,
p38,2e,3fln,0,0,0,0.706514,1.226067,,,
p38,2e,3fln,0.05,15.99098,0.2654533,0.706514,1.226067,,,
p38,2e,3fln,0.1,28.24387,0.3501551,0.706514,1.226067,,,
p38,2e,3fln,0.15,39.49074,0.3679282,0.706514,1.226067,,,
p38,2e,3fln,0.2,50.57367,0.3718867,0.706514,1.226067,,,
p38,2e,3fln,0.25,61.61918,0.3731355,0.706514,1.226067,,,
p38,2e,3fln,0.3,54.74041,0.4243145,0.706514,1.226067,,,
