protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
PTP1B,20667_2qbp,23482,0.35,64.49655,0.5667414,0.893389,1.864451,,,
PTP1B,20667_2qbp,23482,0.4,55.88565,0.5882815,0.893389,1.864451,,,
PTP1B,20667_2qbp,23482,0.45,46.39264,0.6045309,0.893389,1.864451,,,
PTP1B,20667_2qbp,23482,0.5,36.06293,0.6227198,0.893389,1.864451,,,
PTP1B,23482,20667_2qbp,0,0,0,0.893389,1.864451,,,
PTP1B,23482,20667_2qbp,0.05,18.75938,0.07264797,0.893389,1.864451,,,
PTP1B,23482,20667_2qbp,0.1,36.30533,0.238957,0.893389,1.864451,,,
PTP1B,23482,20667_2qbp,0.15,50.72485,0.3154319,0.893389,1.864451,,,
PTP1B,23482,20667_2qbp,0.2,64.30383,0.3378492,0.893389,1.864451,,,
PTP1B,23482,20667_2qbp,0.25,76.84153,0.3828788,0.893389,1.864451,,,
PTP1B,23482,20667_2qbp,0.3,72.99415,0.5366243,0.893389,1.864451,,,
PTP1B,23482,20667_2qbp,0.35,65.53308,0.584495,0.893389,1.864451,,,
PTP1B,23482,20667_2qbp,0.4,56.4653,0.6121243,0.893389,1.864451,,,
PTP1B,23482,20667_2qbp,0.45,46.35898,0.629169,0.893389,1.864451,,,
PTP1B,23482,20667_2qbp,0.5,35.61848,0.6405961,0.893389,1.864451,,,
PTP1B,23467,23470,0,0,0,0.830056,0.937843,,,
PTP1B,23467,23470,0.05,17.67675,0.1546422,0.830056,0.937843,,,
PTP1B,23467,23470,0.1,32.81545,0.2819886,0.830056,0.937843,,,
PTP1B,23467,23470,0.15,46.26712,0.3305233,0.830056,0.937843,,,
PTP1B,23467,23470,0.2,58.33069,0.3784896,0.830056,0.937843,,,
PTP1B,23467,23470,0.25,69.62202,0.3946009,0.830056,0.937843,,,
PTP1B,23467,23470,0.3,66.26024,0.4406132,0.830056,0.937843,,,
PTP1B,23467,23470,0.35,59.98064,0.5121652,0.830056,0.937843,,,
PTP1B,23467,23470,0.4,51.6892,0.5466759,0.830056,0.937843,,,
PTP1B,23467,23470,0.45,42.11706,0.5727123,0.830056,0.937843,,,
PTP1B,23467,23470,0.5,31.57409,0.5924783,0.830056,0.937843,,,
PTP1B,23470,23467,0,0,0,0.830056,0.937843,,,
PTP1B,23470,23467,0.05,17.19036,0.1671325,0.830056,0.937843,,,
PTP1B,23470,23467,0.1,32.036,0.2918691,0.830056,0.937843,,,
PTP1B,23470,23467,0.15,45.32038,0.333707,0.830056,0.937843,,,
PTP1B,23470,23467,0.2,57.5416,0.3726586,0.830056,0.937843,,,
PTP1B,23470,23467,0.25,68.90253,0.3952938,0.830056,0.937843,,,
PTP1B,23470,23467,0.3,65.12593,0.4464292,0.830056,0.937843,,,
PTP1B,23470,23467,0.35,58.46675,0.5089381,0.830056,0.937843,,,
PTP1B,23470,23467,0.4,50.01134,0.5392884,0.830056,0.937843,,,
PTP1B,23470,23467,0.45,40.61658,0.5584418,0.830056,0.937843,,,
PTP1B,23470,23467,0.5,30.25625,0.5813453,0.830056,0.937843,,,
PTP1B,23477,23483,0,0,0,0.851041,0.392516,,,
PTP1B,23477,23483,0.05,18.54249,0.08369027,0.851041,0.392516,,,
PTP1B,23477,23483,0.1,35.86496,0.223814,0.851041,0.392516,,,
PTP1B,23477,23483,0.15,50.66521,0.301271,0.851041,0.392516,,,
PTP1B,23477,23483,0.2,64.41592,0.3343422,0.851041,0.392516,,,
PTP1B,23477,23483,0.25,76.75664,0.3958386,0.851041,0.392516,,,
PTP1B,23477,23483,0.3,73.15814,0.4590854,0.851041,0.392516,,,
PTP1B,23477,23483,0.35,66.81174,0.519589,0.851041,0.392516,,,
PTP1B,23477,23483,0.4,58.61037,0.553014,0.851041,0.392516,,,
PTP1B,23477,23483,0.45,49.20792,0.5757894,0.851041,0.392516,,,
PTP1B,23477,23483,0.5,38.71922,0.5988885,0.851041,0.392516,,,
PTP1B,23483,23477,0,0,0,0.851041,0.392516,,,
PTP1B,23483,23477,0.05,18.48881,0.0855987,0.851041,0.392516,,,
PTP1B,23483,23477,0.1,35.25231,0.27394,0.851041,0.392516,,,
PTP1B,23483,23477,0.15,49.89591,0.3303645,0.851041,0.392516,,,
PTP1B,23483,23477,0.2,63.38044,0.37169,0.851041,0.392516,,,
PTP1B,23483,23477,0.25,75.20581,0.4240989,0.851041,0.392516,,,
PTP1B,23483,23477,0.3,71.28984,0.4762842,0.851041,0.392516,,,
PTP1B,23483,23477,0.35,64.82661,0.5257859,0.851041,0.392516,,,
PTP1B,23483,23477,0.4,56.81301,0.5555191,0.851041,0.392516,,,
PTP1B,23483,23477,0.45,47.65764,0.5790462,0.851041,0.392516,,,
PTP1B,23483,23477,0.5,37.3067,0.6046519,0.851041,0.392516,,,
