protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
MCL1,65,60,0.5,14.75403,0.6520099,0.817021,1.974773,,,
MCL1,60,65,0,0,0,0.817021,1.974773,,,
MCL1,60,65,0.05,14.32103,0.2672269,0.817021,1.974773,,,
MCL1,60,65,0.1,26.29317,0.3318595,0.817021,1.974773,,,
MCL1,60,65,0.15,37.54413,0.3492071,0.817021,1.974773,,,
MCL1,60,65,0.2,48.64196,0.35311,0.817021,1.974773,,,
MCL1,60,65,0.25,59.70331,0.3543751,0.817021,1.974773,,,
MCL1,60,65,0.3,53.2903,0.4183038,0.817021,1.974773,,,
MCL1,60,65,0.35,43.93677,0.4598888,0.817021,1.974773,,,
MCL1,60,65,0.4,33.7712,0.4729443,0.817021,1.974773,,,
MCL1,60,65,0.45,23.18469,0.4828604,0.817021,1.974773,,,
MCL1,60,65,0.5,12.26926,0.4923477,0.817021,1.974773,,,
MCL1,41,35,0,0,0,0.812999,1.902895,,,
MCL1,41,35,0.05,17.97682,0.1673872,0.812999,1.902895,,,
MCL1,41,35,0.1,32.44025,0.3158026,0.812999,1.902895,,,
MCL1,41,35,0.15,44.75559,0.3786699,0.812999,1.902895,,,
MCL1,41,35,0.2,56.1133,0.398343,0.812999,1.902895,,,
MCL1,41,35,0.25,67.25728,0.4030712,0.812999,1.902895,,,
MCL1,41,35,0.3,61.99136,0.4637936,0.812999,1.902895,,,
MCL1,41,35,0.35,53.67694,0.514744,0.812999,1.902895,,,
MCL1,41,35,0.4,44.05288,0.5339246,0.812999,1.902895,,,
MCL1,41,35,0.45,33.82512,0.5446736,0.812999,1.902895,,,
MCL1,41,35,0.5,23.15579,0.5549155,0.812999,1.902895,,,
MCL1,35,41,0,0,0,0.812999,1.902895,,,
MCL1,35,41,0.05,18.61275,0.1141862,0.812999,1.902895,,,
MCL1,35,41,0.1,33.8272,0.3676713,0.812999,1.902895,,,
MCL1,35,41,0.15,45.96375,0.4250457,0.812999,1.902895,,,
MCL1,35,41,0.2,57.21582,0.4378807,0.812999,1.902895,,,
MCL1,35,41,0.25,68.32214,0.440819,0.812999,1.902895,,,
MCL1,35,41,0.3,62.84438,0.4999103,0.812999,1.902895,,,
MCL1,35,41,0.35,54.38538,0.5465805,0.812999,1.902895,,,
MCL1,35,41,0.4,44.68848,0.5661521,0.812999,1.902895,,,
MCL1,35,41,0.45,34.31534,0.5804519,0.812999,1.902895,,,
MCL1,35,41,0.5,23.37869,0.5941682,0.812999,1.902895,,,
MCL1,62,45,0,0,0,0.859673,0.99904,,,
MCL1,62,45,0.05,16.00416,0.4349454,0.859673,0.99904,,,
MCL1,62,45,0.1,28.02776,0.4824436,0.859673,0.99904,,,
MCL1,62,45,0.15,39.26151,0.492544,0.859673,0.99904,,,
MCL1,62,45,0.2,50.35709,0.4947809,0.859673,0.99904,,,
MCL1,62,45,0.25,61.42099,0.4955479,0.859673,0.99904,,,
MCL1,62,45,0.3,54.64895,0.5510415,0.859673,0.99904,,,
MCL1,62,45,0.35,45.34338,0.5765543,0.859673,0.99904,,,
MCL1,62,45,0.4,35.30134,0.588548,0.859673,0.99904,,,
MCL1,62,45,0.45,24.8171,0.5968597,0.859673,0.99904,,,
MCL1,62,45,0.5,14.02049,0.6040902,0.859673,0.99904,,,
MCL1,45,62,0,0,0,0.859673,0.99904,,,
MCL1,45,62,0.05,15.91323,0.4406742,0.859673,0.99904,,,
MCL1,45,62,0.1,27.89934,0.4971225,0.859673,0.99904,,,
MCL1,45,62,0.15,39.07913,0.5065542,0.859673,0.99904,,,
MCL1,45,62,0.2,50.15585,0.508244,0.859673,0.99904,,,
MCL1,45,62,0.25,61.20935,0.5088699,0.859673,0.99904,,,
MCL1,45,62,0.3,54.72589,0.5536989,0.859673,0.99904,,,
MCL1,45,62,0.35,45.48876,0.5847354,0.859673,0.99904,,,
MCL1,45,62,0.4,35.40753,0.596591,0.859673,0.99904,,,
MCL1,45,62,0.45,24.89013,0.6041218,0.859673,0.99904,,,
MCL1,45,62,0.5,14.01953,0.6116471,0.859673,0.99904,,,
MCL1,39,32,0,0,0,0.819977,1.614237,,,
MCL1,39,32,0.05,17.00641,0.2963768,0.819977,1.614237,,,
MCL1,39,32,0.1,30.68054,0.3712402,0.819977,1.614237,,,
MCL1,39,32,0.15,42.43261,0.4192273,0.819977,1.614237,,,
MCL1,39,32,0.2,53.59395,0.426057,0.819977,1.614237,,,
MCL1,39,32,0.25,64.68638,0.4275315,0.819977,1.614237,,,
MCL1,39,32,0.3,59.09452,0.5047222,0.819977,1.614237,,,
MCL1,39,32,0.35,50.36642,0.5460369,0.819977,1.614237,,,
MCL1,39,32,0.4,40.78569,0.5593336,0.819977,1.614237,,,
MCL1,39,32,0.45,30.64146,0.5710318,0.819977,1.614237,,,
MCL1,39,32,0.5,20.09099,0.5798753,0.819977,1.614237,,,
MCL1,32,39,0,0,0,0.819977,1.614237,,,
MCL1,32,39,0.05,17.40524,0.2372502,0.819977,1.614237,,,
MCL1,32,39,0.1,31.37327,0.3232922,0.819977,1.614237,,,
MCL1,32,39,0.15,43.97434,0.3631068,0.819977,1.614237,,,
MCL1,32,39,0.2,55.46471,0.3910166,0.819977,1.614237,,,
MCL1,32,39,0.25,66.62364,0.3967117,0.819977,1.614237,,,
MCL1,32,39,0.3,61.50358,0.4835689,0.819977,1.614237,,,
MCL1,32,39,0.35,53.28007,0.53143,0.819977,1.614237,,,
MCL1,32,39,0.4,43.64412,0.5557869,0.819977,1.614237,,,
MCL1,32,39,0.45,33.1443,0.5695779,0.819977,1.614237,,,
MCL1,32,39,0.5,22.14522,0.5797467,0.819977,1.614237,,,
MCL1,67,61,0,0,0,0.77231,1.077533,,,
MCL1,67,61,0.05,16.82041,0.3283183,0.77231,1.077533,,,
MCL1,67,61,0.1,29.71696,0.3988244,0.77231,1.077533,,,
MCL1,67,61,0.15,41.24812,0.4271611,0.77231,1.077533,,,
MCL1,67,61,0.2,52.41728,0.4330866,0.77231,1.077533,,,
MCL1,67,61,0.25,63.51401,0.4348869,0.77231,1.077533,,,
MCL1,67,61,0.3,58.07224,0.4897774,0.77231,1.077533,,,
MCL1,67,61,0.35,49.60671,0.5324259,0.77231,1.077533,,,
MCL1,67,61,0.4,39.94361,0.5513113,0.77231,1.077533,,,
MCL1,67,61,0.45,29.6677,0.5627169,0.77231,1.077533,,,
MCL1,67,61,0.5,18.97159,0.5731477,0.77231,1.077533,,,
MCL1,61,67,0,0,0,0.77231,1.077533,,,
MCL1,61,67,0.05,17.22284,0.2330187,0.77231,1.077533,,,
MCL1,61,67,0.1,29.93717,0.3326016,0.77231,1.077533,,,
MCL1,61,67,0.15,41.29771,0.3651708,0.77231,1.077533,,,
MCL1,61,67,0.2,52.40022,0.3701606,0.77231,1.077533,,,
MCL1,61,67,0.25,63.46175,0.3713514,0.77231,1.077533,,,
MCL1,61,67,0.3,57.40736,0.4332808,0.77231,1.077533,,,
MCL1,61,67,0.35,48.55656,0.4747214,0.77231,1.077533,,,
MCL1,61,67,0.4,38.73526,0.4916837,0.77231,1.077533,,,
MCL1,61,67,0.45,28.31529,0.5050196,0.77231,1.077533,,,
MCL1,61,67,0.5,17.39406,0.517653,0.77231,1.077533,,,
MCL1,41,32,0,0,0,0.778797,1.641185,,,
MCL1,41,32,0.05,17.36017,0.1995355,0.778797,1.641185,,,
MCL1,41,32,0.1,31.33264,0.3144735,0.778797,1.641185,,,
MCL1,41,32,0.15,43.25207,0.3710444,0.778797,1.641185,,,
MCL1,41,32,0.2,54.48261,0.3817326,0.778797,1.641185,,,
MCL1,41,32,0.25,65.60399,0.3847413,0.778797,1.641185,,,
MCL1,41,32,0.3,60.31337,0.442477,0.778797,1.641185,,,
MCL1,41,32,0.35,52.19924,0.4930313,0.778797,1.641185,,,
MCL1,41,32,0.4,42.8681,0.5125956,0.778797,1.641185,,,
MCL1,41,32,0.45,32.91336,0.5254253,0.778797,1.641185,,,
MCL1,41,32,0.5,22.40469,0.5400894,0.778797,1.641185,,,
MCL1,32,41,0,0,0,0.778797,1.641185,,,
MCL1,32,41,0.05,18.44256,0.1124176,0.778797,1.641185,,,
MCL1,32,41,0.1,32.80041,0.3434125,0.778797,1.641185,,,
MCL1,32,41,0.15,44.51995,0.3940832,0.778797,1.641185,,,
MCL1,32,41,0.2,55.68228,0.4013626,0.778797,1.641185,,,
MCL1,32,41,0.25,66.76372,0.4032712,0.778797,1.641185,,,
MCL1,32,41,0.3,61.30815,0.4655886,0.778797,1.641185,,,
MCL1,32,41,0.35,52.69646,0.5161706,0.778797,1.641185,,,
MCL1,32,41,0.4,42.85599,0.5362596,0.778797,1.641185,,,
MCL1,32,41,0.45,32.37233,0.5484688,0.778797,1.641185,,,
MCL1,32,41,0.5,21.3135,0.5610961,0.778797,1.641185,,,
MCL1,56,60,0,0,0,0.776387,0.924858,,,
MCL1,56,60,0.05,14.54493,0.234543,0.776387,0.924858,,,
MCL1,56,60,0.1,26.80204,0.3294963,0.776387,0.924858,,,
MCL1,56,60,0.15,38.03225,0.353841,0.776387,0.924858,,,
MCL1,56,60,0.2,49.11861,0.3569783,0.776387,0.924858,,,
MCL1,56,60,0.25,60.17664,0.3580095,0.776387,0.924858,,,
MCL1,56,60,0.3,53.78301,0.4092663,0.776387,0.924858,,,
MCL1,56,60,0.35,44.73481,0.4493516,0.776387,0.924858,,,
MCL1,56,60,0.4,34.83193,0.4653301,0.776387,0.924858,,,
MCL1,56,60,0.45,24.40222,0.4775683,0.776387,0.924858,,,
MCL1,56,60,0.5,13.55945,0.4884424,0.776387,0.924858,,,
MCL1,60,56,0,0,0,0.776387,0.924858,,,
MCL1,60,56,0.05,15.35653,0.4256274,0.776387,0.924858,,,
MCL1,60,56,0.1,27.54065,0.4754713,0.776387,0.924858,,,
MCL1,60,56,0.15,38.81796,0.488724,0.776387,0.924858,,,
MCL1,60,56,0.2,49.92588,0.4911884,0.776387,0.924858,,,
MCL1,60,56,0.25,60.99534,0.4921178,0.776387,0.924858,,,
MCL1,60,56,0.3,54.76412,0.5308821,0.776387,0.924858,,,
MCL1,60,56,0.35,45.86377,0.5690634,0.776387,0.924858,,,
MCL1,60,56,0.4,35.99333,0.5849965,0.776387,0.924858,,,
MCL1,60,56,0.45,25.60147,0.5947054,0.776387,0.924858,,,
MCL1,60,56,0.5,14.8243,0.6034901,0.776387,0.924858,,,
MCL1,54,23,0,0,0,0.788348,1.776609,,,
MCL1,54,23,0.05,15.23447,0.3409123,0.788348,1.776609,,,
MCL1,54,23,0.1,27.71869,0.4042013,0.788348,1.776609,,,
MCL1,54,23,0.15,39.04863,0.4287557,0.788348,1.776609,,,
MCL1,54,23,0.2,50.16192,0.4323769,0.788348,1.776609,,,
MCL1,54,23,0.25,61.23644,0.4334208,0.788348,1.776609,,,
MCL1,54,23,0.3,55.55896,0.4909753,0.788348,1.776609,,,
MCL1,54,23,0.35,47.14652,0.5310899,0.788348,1.776609,,,
MCL1,54,23,0.4,37.75991,0.5486847,0.788348,1.776609,,,
MCL1,54,23,0.45,27.66511,0.5650047,0.788348,1.776609,,,
MCL1,54,23,0.5,16.97653,0.5792714,0.788348,1.776609,,,
MCL1,23,54,0,0,0,0.788348,1.776609,,,
MCL1,23,54,0.05,18.15292,0.1271848,0.788348,1.776609,,,
MCL1,23,54,0.1,31.33555,0.3280084,0.788348,1.776609,,,
MCL1,23,54,0.15,42.84552,0.3591785,0.788348,1.776609,,,
MCL1,23,54,0.2,54.01851,0.3677154,0.788348,1.776609,,,
MCL1,23,54,0.25,65.10874,0.3700876,0.788348,1.776609,,,
MCL1,23,54,0.3,59.39761,0.4402525,0.788348,1.776609,,,
MCL1,23,54,0.35,50.82136,0.48498,0.788348,1.776609,,,
MCL1,23,54,0.4,41.13583,0.5062298,0.788348,1.776609,,,
MCL1,23,54,0.45,30.70425,0.5221474,0.788348,1.776609,,,
MCL1,23,54,0.5,19.70314,0.5347309,0.788348,1.776609,,,
MCL1,27,46,0,0,0,0.798571,1.398083,,,
MCL1,27,46,0.05,16.5276,0.3173792,0.798571,1.398083,,,
MCL1,27,46,0.1,29.73127,0.3877214,0.798571,1.398083,,,
MCL1,27,46,0.15,41.3505,0.4263353,0.798571,1.398083,,,
MCL1,27,46,0.2,52.4889,0.4330667,0.798571,1.398083,,,
MCL1,27,46,0.25,63.56171,0.4344146,0.798571,1.398083,,,
MCL1,27,46,0.3,57.86964,0.4896706,0.798571,1.398083,,,
MCL1,27,46,0.35,49.14626,0.5355791,0.798571,1.398083,,,
MCL1,27,46,0.4,39.1596,0.5547468,0.798571,1.398083,,,
MCL1,27,46,0.45,28.6348,0.5645649,0.798571,1.398083,,,
MCL1,27,46,0.5,17.70647,0.574457,0.798571,1.398083,,,
MCL1,46,27,0,0,0,0.798571,1.398083,,,
MCL1,46,27,0.05,16.09613,0.3274276,0.798571,1.398083,,,
MCL1,46,27,0.1,28.87537,0.3996768,0.798571,1.398083,,,
MCL1,46,27,0.15,40.33906,0.4270054,0.798571,1.398083,,,
MCL1,46,27,0.2,51.4745,0.4326642,0.798571,1.398083,,,
MCL1,46,27,0.25,62.54715,0.4341534,0.798571,1.398083,,,
MCL1,46,27,0.3,56.60708,0.4813726,0.798571,1.398083,,,
MCL1,46,27,0.35,47.94883,0.5198297,0.798571,1.398083,,,
MCL1,46,27,0.4,38.27647,0.5369031,0.798571,1.398083,,,
MCL1,46,27,0.45,28.12147,0.5468895,0.798571,1.398083,,,
MCL1,46,27,0.5,17.62455,0.5547202,0.798571,1.398083,,,
MCL1,66,42,0,0,0,0.851118,0.410642,,,
MCL1,66,42,0.05,16.15247,0.4322957,0.851118,0.410642,,,
MCL1,66,42,0.1,28.44569,0.487592,0.851118,0.410642,,,
MCL1,66,42,0.15,39.78734,0.5013442,0.851118,0.410642,,,
MCL1,66,42,0.2,50.91875,0.5051767,0.851118,0.410642,,,
MCL1,66,42,0.25,61.99363,0.5065111,0.851118,0.410642,,,
MCL1,66,42,0.3,56.23183,0.5396981,0.851118,0.410642,,,
MCL1,66,42,0.35,47.77501,0.5784869,0.851118,0.410642,,,
MCL1,66,42,0.4,38.2525,0.5933217,0.851118,0.410642,,,
MCL1,66,42,0.45,28.13958,0.6047469,0.851118,0.410642,,,
MCL1,66,42,0.5,17.56385,0.6147977,0.851118,0.410642,,,
MCL1,42,66,0,0,0,0.851118,0.410642,,,
MCL1,42,66,0.05,16.77621,0.3561932,0.851118,0.410642,,,
MCL1,42,66,0.1,29.18592,0.4287727,0.851118,0.410642,,,
MCL1,42,66,0.15,40.45021,0.4464602,0.851118,0.410642,,,
MCL1,42,66,0.2,51.54712,0.4493593,0.851118,0.410642,,,
MCL1,42,66,0.25,62.61205,0.4502378,0.851118,0.410642,,,
MCL1,42,66,0.3,56.69036,0.5167618,0.851118,0.410642,,,
MCL1,42,66,0.35,47.80831,0.5468952,0.851118,0.410642,,,
MCL1,42,66,0.4,38.06826,0.5624236,0.851118,0.410642,,,
MCL1,42,66,0.45,27.6749,0.5761966,0.851118,0.410642,,,
MCL1,42,66,0.5,16.68321,0.5885796,0.851118,0.410642,,,
MCL1,30,40,0,0,0,1.950074,0.527954,,,
MCL1,30,40,0.05,18.10279,0.1270513,1.950074,0.527954,,,
MCL1,30,40,0.1,33.54727,0.2922432,1.950074,0.527954,,,
MCL1,30,40,0.15,47.67258,0.318108,1.950074,0.527954,,,
MCL1,30,40,0.2,61.36657,0.3312046,1.950074,0.527954,,,
MCL1,30,40,0.25,74.75435,0.338887,1.950074,0.527954,,,
MCL1,30,40,0.3,74.63295,0.3395206,1.950074,0.527954,,,
MCL1,30,40,0.35,74.5074,0.3402041,1.950074,0.527954,,,
MCL1,30,40,0.4,74.37537,0.341007,1.950074,0.527954,,,
MCL1,30,40,0.45,70.61326,1.781669,1.950074,0.527954,,,
MCL1,30,40,0.5,60.17281,1.806683,1.950074,0.527954,,,
MCL1,40,30,0,0,0,1.950074,0.527954,,,
MCL1,40,30,0.05,17.88802,0.1643289,1.950074,0.527954,,,
MCL1,40,30,0.1,32.51133,0.2840126,1.950074,0.527954,,,
MCL1,40,30,0.15,46.10875,0.304626,1.950074,0.527954,,,
MCL1,40,30,0.2,59.31999,0.3171456,1.950074,0.527954,,,
MCL1,40,30,0.25,72.26248,0.3246515,1.950074,0.527954,,,
MCL1,40,30,0.3,72.07505,0.3255643,1.950074,0.527954,,,
MCL1,40,30,0.35,71.8811,0.3265071,1.950074,0.527954,,,
MCL1,40,30,0.4,71.66658,0.3278087,1.950074,0.527954,,,
MCL1,40,30,0.45,69.20657,0.6748897,1.950074,0.527954,,,
MCL1,40,30,0.5,61.30077,0.7339519,1.950074,0.527954,,,
MCL1,49,67,0,0,0,0.885309,1.400327,,,
MCL1,49,67,0.05,18.5385,0.1140871,0.885309,1.400327,,,
MCL1,49,67,0.1,33.08686,0.355187,0.885309,1.400327,,,
MCL1,49,67,0.15,45.38816,0.4000023,0.885309,1.400327,,,
MCL1,49,67,0.2,56.77646,0.4211563,0.885309,1.400327,,,
MCL1,49,67,0.25,67.92655,0.426031,0.885309,1.400327,,,
MCL1,49,67,0.3,63.00495,0.5094124,0.885309,1.400327,,,
MCL1,49,67,0.35,54.66961,0.5530689,0.885309,1.400327,,,
MCL1,49,67,0.4,44.85115,0.5780078,0.885309,1.400327,,,
MCL1,49,67,0.45,34.20819,0.5914823,0.885309,1.400327,,,
MCL1,49,67,0.5,23.08143,0.6018671,0.885309,1.400327,,,
MCL1,67,49,0,0,0,0.885309,1.400327,,,
MCL1,67,49,0.05,16.59971,0.4427786,0.885309,1.400327,,,
MCL1,67,49,0.1,29.63515,0.4851725,0.885309,1.400327,,,
MCL1,67,49,0.15,41.6032,0.5091055,0.885309,1.400327,,,
MCL1,67,49,0.2,52.9065,0.52105,0.885309,1.400327,,,
MCL1,67,49,0.25,64.03269,0.5240947,0.885309,1.400327,,,
MCL1,67,49,0.3,59.13647,0.5543107,0.885309,1.400327,,,
MCL1,67,49,0.35,51.55015,0.6049336,0.885309,1.400327,,,
MCL1,67,49,0.4,42.54531,0.6240812,0.885309,1.400327,,,
MCL1,67,49,0.45,32.82661,0.6362733,0.885309,1.400327,,,
MCL1,67,49,0.5,22.4611,0.6492521,0.885309,1.400327,,,
MCL1,66,23,0,0,0,0.846758,1.614537,,,
MCL1,66,23,0.05,15.3286,0.3841106,0.846758,1.614537,,,
MCL1,66,23,0.1,27.45305,0.4419029,0.846758,1.614537,,,
MCL1,66,23,0.15,38.71673,0.4545331,0.846758,1.614537,,,
MCL1,66,23,0.2,49.83003,0.457315,0.846758,1.614537,,,
MCL1,66,23,0.25,60.90311,0.4584325,0.846758,1.614537,,,
MCL1,66,23,0.3,54.98291,0.5125489,0.846758,1.614537,,,
MCL1,66,23,0.35,46.16526,0.5542912,0.846758,1.614537,,,
MCL1,66,23,0.4,36.41726,0.5681571,0.846758,1.614537,,,
MCL1,66,23,0.45,26.15313,0.5778477,0.846758,1.614537,,,
MCL1,66,23,0.5,15.50739,0.5870167,0.846758,1.614537,,,
MCL1,23,66,0,0,0,0.846758,1.614537,,,
MCL1,23,66,0.05,15.21524,0.4416962,0.846758,1.614537,,,
MCL1,23,66,0.1,27.38016,0.4896015,0.846758,1.614537,,,
MCL1,23,66,0.15,38.68573,0.504438,0.846758,1.614537,,,
MCL1,23,66,0.2,49.79871,0.507885,0.846758,1.614537,,,
MCL1,23,66,0.25,60.86252,0.5091356,0.846758,1.614537,,,
MCL1,23,66,0.3,54.13175,0.5475801,0.846758,1.614537,,,
MCL1,23,66,0.35,45.04874,0.5759489,0.846758,1.614537,,,
MCL1,23,66,0.4,35.05015,0.5903842,0.846758,1.614537,,,
MCL1,23,66,0.45,24.50311,0.5999963,0.846758,1.614537,,,
MCL1,23,66,0.5,13.49286,0.6102541,0.846758,1.614537,,,
