protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
JNK1-nnp,18625,18626,0.45,26.70438,0.2523184,0.36 ,1.66 ,,,
JNK1-nnp,18625,18626,0.50 ,15.93422,0.2566889,0.36 ,1.66 ,,,
Jnk1,18626,18630,0,0,0,0.763906,1.334216,,,
Jnk1,18626,18630,0.05,17.04824,0.2499798,0.763906,1.334216,,,
Jnk1,18626,18630,0.1,30.39131,0.3675525,0.763906,1.334216,,,
Jnk1,18626,18630,0.15,41.98252,0.4107908,0.763906,1.334216,,,
Jnk1,18626,18630,0.2,53.14457,0.4186996,0.763906,1.334216,,,
Jnk1,18626,18630,0.25,64.22779,0.4207381,0.763906,1.334216,,,
Jnk1,18626,18630,0.3,58.38553,0.4643237,0.763906,1.334216,,,
Jnk1,18626,18630,0.35,50.14357,0.504025,0.763906,1.334216,,,
Jnk1,18626,18630,0.4,40.48045,0.5295661,0.763906,1.334216,,,
Jnk1,18626,18630,0.45,30.0598,0.5428704,0.763906,1.334216,,,
Jnk1,18626,18630,0.5,19.1655,0.5533938,0.763906,1.334216,,,
Jnk1,18630,18626,0,0,0,0.763906,1.334216,,,
Jnk1,18630,18626,0.05,17.60837,0.1952072,0.763906,1.334216,,,
Jnk1,18630,18626,0.1,31.12577,0.3047358,0.763906,1.334216,,,
Jnk1,18630,18626,0.15,42.96854,0.3544609,0.763906,1.334216,,,
Jnk1,18630,18626,0.2,54.17873,0.3672564,0.763906,1.334216,,,
Jnk1,18630,18626,0.25,65.26871,0.3702283,0.763906,1.334216,,,
Jnk1,18630,18626,0.3,59.46208,0.4395705,0.763906,1.334216,,,
Jnk1,18630,18626,0.35,50.89168,0.4778205,0.763906,1.334216,,,
Jnk1,18630,18626,0.4,41.31608,0.497641,0.763906,1.334216,,,
Jnk1,18630,18626,0.45,31.05021,0.5130151,0.763906,1.334216,,,
Jnk1,18630,18626,0.5,20.22971,0.5265999,0.763906,1.334216,,,
Jnk1,18634,18637,0,0,0,0.796905,0.875744,,,
Jnk1,18634,18637,0.05,17.48432,0.1585677,0.796905,0.875744,,,
Jnk1,18634,18637,0.1,32.05395,0.2864045,0.796905,0.875744,,,
Jnk1,18634,18637,0.15,44.78311,0.3460345,0.796905,0.875744,,,
Jnk1,18634,18637,0.2,56.24965,0.375646,0.796905,0.875744,,,
Jnk1,18634,18637,0.25,67.40362,0.3810628,0.796905,0.875744,,,
Jnk1,18634,18637,0.3,62.87334,0.4362507,0.796905,0.875744,,,
Jnk1,18634,18637,0.35,55.47488,0.4812064,0.796905,0.875744,,,
Jnk1,18634,18637,0.4,46.73575,0.5085605,0.796905,0.875744,,,
Jnk1,18634,18637,0.45,37.00179,0.5313097,0.796905,0.875744,,,
Jnk1,18634,18637,0.5,26.38944,0.553277,0.796905,0.875744,,,
Jnk1,18637,18634,0,0,0,0.796905,0.875744,,,
Jnk1,18637,18634,0.05,17.82236,0.1469767,0.796905,0.875744,,,
Jnk1,18637,18634,0.1,32.64564,0.3107281,0.796905,0.875744,,,
Jnk1,18637,18634,0.15,45.57397,0.3622757,0.796905,0.875744,,,
Jnk1,18637,18634,0.2,57.09521,0.3994745,0.796905,0.875744,,,
Jnk1,18637,18634,0.25,68.22137,0.4046464,0.796905,0.875744,,,
Jnk1,18637,18634,0.3,63.75207,0.4522482,0.796905,0.875744,,,
Jnk1,18637,18634,0.35,56.47547,0.5037248,0.796905,0.875744,,,
Jnk1,18637,18634,0.4,47.64689,0.5377857,0.796905,0.875744,,,
Jnk1,18637,18634,0.45,37.74957,0.5586736,0.796905,0.875744,,,
Jnk1,18637,18634,0.5,27.11519,0.5735345,0.796905,0.875744,,,
Jnk1,18626,18625,0,0,0,0.8016,1.502534,,,
Jnk1,18626,18625,0.05,16.24779,0.2955689,0.8016,1.502534,,,
Jnk1,18626,18625,0.1,29.58027,0.3615308,0.8016,1.502534,,,
Jnk1,18626,18625,0.15,41.43859,0.4008922,0.8016,1.502534,,,
Jnk1,18626,18625,0.2,52.66323,0.4113629,0.8016,1.502534,,,
Jnk1,18626,18625,0.25,63.77593,0.4137808,0.8016,1.502534,,,
Jnk1,18626,18625,0.3,58.14406,0.4887734,0.8016,1.502534,,,
Jnk1,18626,18625,0.35,49.42707,0.5271036,0.8016,1.502534,,,
Jnk1,18626,18625,0.4,39.80441,0.540486,0.8016,1.502534,,,
Jnk1,18626,18625,0.45,29.61461,0.5523273,0.8016,1.502534,,,
Jnk1,18626,18625,0.5,18.96745,0.5640285,0.8016,1.502534,,,
Jnk1,18625,18626,0,0,0,0.8016,1.502534,,,
Jnk1,18625,18626,0.05,16.60542,0.3105833,0.8016,1.502534,,,
Jnk1,18625,18626,0.1,29.62738,0.3781884,0.8016,1.502534,,,
Jnk1,18625,18626,0.15,41.32159,0.4122985,0.8016,1.502534,,,
Jnk1,18625,18626,0.2,52.52516,0.4232316,0.8016,1.502534,,,
Jnk1,18625,18626,0.25,63.61864,0.426002,0.8016,1.502534,,,
Jnk1,18625,18626,0.3,57.79817,0.4849654,0.8016,1.502534,,,
Jnk1,18625,18626,0.35,49.24534,0.527314,0.8016,1.502534,,,
Jnk1,18625,18626,0.4,39.52164,0.547247,0.8016,1.502534,,,
Jnk1,18625,18626,0.45,29.12515,0.5590257,0.8016,1.502534,,,
Jnk1,18625,18626,0.5,18.23492,0.5695921,0.8016,1.502534,,,
Jnk1,18626,18627,0,0,0,0.782011,1.338072,,,
Jnk1,18626,18627,0.05,16.02387,0.2912368,0.782011,1.338072,,,
Jnk1,18626,18627,0.1,29.07422,0.3671589,0.782011,1.338072,,,
Jnk1,18626,18627,0.15,40.66616,0.403505,0.782011,1.338072,,,
Jnk1,18626,18627,0.2,51.85696,0.4102373,0.782011,1.338072,,,
Jnk1,18626,18627,0.25,62.96846,0.4122943,0.782011,1.338072,,,
Jnk1,18626,18627,0.3,57.80355,0.4740188,0.782011,1.338072,,,
Jnk1,18626,18627,0.35,49.34288,0.5158186,0.782011,1.338072,,,
Jnk1,18626,18627,0.4,39.74998,0.5357693,0.782011,1.338072,,,
Jnk1,18626,18627,0.45,29.44043,0.5499486,0.782011,1.338072,,,
Jnk1,18626,18627,0.5,18.67588,0.5595263,0.782011,1.338072,,,
Jnk1,18627,18626,0,0,0,0.782011,1.338072,,,
Jnk1,18627,18626,0.05,16.46737,0.2624492,0.782011,1.338072,,,
Jnk1,18627,18626,0.1,29.68364,0.3450738,0.782011,1.338072,,,
Jnk1,18627,18626,0.15,41.38879,0.3898117,0.782011,1.338072,,,
Jnk1,18627,18626,0.2,52.57188,0.4003567,0.782011,1.338072,,,
Jnk1,18627,18626,0.25,63.65919,0.4026504,0.782011,1.338072,,,
Jnk1,18627,18626,0.3,57.81768,0.4556421,0.782011,1.338072,,,
Jnk1,18627,18626,0.35,49.0873,0.5041404,0.782011,1.338072,,,
Jnk1,18627,18626,0.4,39.14809,0.5235913,0.782011,1.338072,,,
Jnk1,18627,18626,0.45,28.67456,0.5335795,0.782011,1.338072,,,
Jnk1,18627,18626,0.5,17.72781,0.5463249,0.782011,1.338072,,,
Jnk1,18638,18658,0,0,0,0.818545,0.843745,,,
Jnk1,18638,18658,0.05,17.74938,0.1696791,0.818545,0.843745,,,
Jnk1,18638,18658,0.1,32.57087,0.2963946,0.818545,0.843745,,,
Jnk1,18638,18658,0.15,45.90177,0.3361725,0.818545,0.843745,,,
Jnk1,18638,18658,0.2,57.94687,0.3826849,0.818545,0.843745,,,
Jnk1,18638,18658,0.25,69.2667,0.3990654,0.818545,0.843745,,,
Jnk1,18638,18658,0.3,65.74053,0.4481462,0.818545,0.843745,,,
Jnk1,18638,18658,0.35,59.34641,0.5001957,0.818545,0.843745,,,
Jnk1,18638,18658,0.4,51.25807,0.5342275,0.818545,0.843745,,,
Jnk1,18638,18658,0.45,41.90936,0.5584708,0.818545,0.843745,,,
Jnk1,18638,18658,0.5,31.54838,0.5841597,0.818545,0.843745,,,
Jnk1,18658,18638,0,0,0,0.818545,0.843745,,,
Jnk1,18658,18638,0.05,17.8552,0.1567379,0.818545,0.843745,,,
Jnk1,18658,18638,0.1,32.73564,0.2765616,0.818545,0.843745,,,
Jnk1,18658,18638,0.15,45.93793,0.3311127,0.818545,0.843745,,,
Jnk1,18658,18638,0.2,57.73082,0.3764709,0.818545,0.843745,,,
Jnk1,18658,18638,0.25,68.95466,0.3872346,0.818545,0.843745,,,
Jnk1,18658,18638,0.3,65.24869,0.4266351,0.818545,0.843745,,,
Jnk1,18658,18638,0.35,58.74616,0.4960016,0.818545,0.843745,,,
Jnk1,18658,18638,0.4,50.69616,0.5245253,0.818545,0.843745,,,
Jnk1,18658,18638,0.45,41.47708,0.5484625,0.818545,0.843745,,,
Jnk1,18658,18638,0.5,31.09464,0.5733872,0.818545,0.843745,,,
Jnk1,18639,18658,0,0,0,0.806326,0.529166,,,
Jnk1,18639,18658,0.05,16.73906,0.2884035,0.806326,0.529166,,,
Jnk1,18639,18658,0.1,30.36501,0.3645742,0.806326,0.529166,,,
Jnk1,18639,18658,0.15,42.24968,0.4064644,0.806326,0.529166,,,
Jnk1,18639,18658,0.2,53.49819,0.416448,0.806326,0.529166,,,
Jnk1,18639,18658,0.25,64.62834,0.4193164,0.806326,0.529166,,,
Jnk1,18639,18658,0.3,59.60276,0.4759608,0.806326,0.529166,,,
Jnk1,18639,18658,0.35,51.90097,0.520012,0.806326,0.529166,,,
Jnk1,18639,18658,0.4,42.82696,0.5443823,0.806326,0.529166,,,
Jnk1,18639,18658,0.45,32.98526,0.5607411,0.806326,0.529166,,,
Jnk1,18639,18658,0.5,22.40447,0.5777678,0.806326,0.529166,,,
Jnk1,18658,18639,0,0,0,0.806326,0.529166,,,
Jnk1,18658,18639,0.05,17.0286,0.234775,0.806326,0.529166,,,
Jnk1,18658,18639,0.1,30.68896,0.3504404,0.806326,0.529166,,,
Jnk1,18658,18639,0.15,42.52785,0.3951223,0.806326,0.529166,,,
Jnk1,18658,18639,0.2,53.75953,0.4079689,0.806326,0.529166,,,
Jnk1,18658,18639,0.25,64.87134,0.4107629,0.806326,0.529166,,,
Jnk1,18658,18639,0.3,59.49905,0.4641284,0.806326,0.529166,,,
Jnk1,18658,18639,0.35,51.68487,0.5018773,0.806326,0.529166,,,
Jnk1,18658,18639,0.4,42.66688,0.5261201,0.806326,0.529166,,,
Jnk1,18658,18639,0.45,32.66659,0.5466881,0.806326,0.529166,,,
Jnk1,18658,18639,0.5,21.9153,0.5624465,0.806326,0.529166,,,
Jnk1,18629,18627,0,0,0,0.811339,1.238457,,,
Jnk1,18629,18627,0.05,16.8881,0.3430232,0.811339,1.238457,,,
Jnk1,18629,18627,0.1,30.00331,0.4069458,0.811339,1.238457,,,
Jnk1,18629,18627,0.15,41.69662,0.4434624,0.811339,1.238457,,,
Jnk1,18629,18627,0.2,52.85346,0.4534027,0.811339,1.238457,,,
Jnk1,18629,18627,0.25,63.92133,0.4551207,0.811339,1.238457,,,
Jnk1,18629,18627,0.3,58.05136,0.511884,0.811339,1.238457,,,
Jnk1,18629,18627,0.35,49.15766,0.5464096,0.811339,1.238457,,,
Jnk1,18629,18627,0.4,39.41527,0.5598496,0.811339,1.238457,,,
Jnk1,18629,18627,0.45,29.08737,0.5713291,0.811339,1.238457,,,
Jnk1,18629,18627,0.5,18.30105,0.5819123,0.811339,1.238457,,,
Jnk1,18627,18629,0,0,0,0.811339,1.238457,,,
Jnk1,18627,18629,0.05,17.19536,0.2746668,0.811339,1.238457,,,
Jnk1,18627,18629,0.1,30.62759,0.3753656,0.811339,1.238457,,,
Jnk1,18627,18629,0.15,42.19519,0.4118352,0.811339,1.238457,,,
Jnk1,18627,18629,0.2,53.35459,0.417092,0.811339,1.238457,,,
Jnk1,18627,18629,0.25,64.44817,0.4187131,0.811339,1.238457,,,
Jnk1,18627,18629,0.3,59.1126,0.4680063,0.811339,1.238457,,,
Jnk1,18627,18629,0.35,50.87423,0.5156951,0.811339,1.238457,,,
Jnk1,18627,18629,0.4,41.10868,0.5457783,0.811339,1.238457,,,
Jnk1,18627,18629,0.45,30.61527,0.557051,0.811339,1.238457,,,
Jnk1,18627,18629,0.5,19.7295,0.5653756,0.811339,1.238457,,,
Jnk1,17124,18631,0,0,0,0.790071,0.90019,,,
Jnk1,17124,18631,0.05,17.45342,0.2412025,0.790071,0.90019,,,
Jnk1,17124,18631,0.1,31.28522,0.3360481,0.790071,0.90019,,,
Jnk1,17124,18631,0.15,43.35668,0.3875839,0.790071,0.90019,,,
Jnk1,17124,18631,0.2,54.63264,0.4028602,0.790071,0.90019,,,
Jnk1,17124,18631,0.25,65.75557,0.4062196,0.790071,0.90019,,,
Jnk1,17124,18631,0.3,60.56088,0.4714107,0.790071,0.90019,,,
Jnk1,17124,18631,0.35,52.38276,0.5177505,0.790071,0.90019,,,
Jnk1,17124,18631,0.4,43.0011,0.5360201,0.790071,0.90019,,,
Jnk1,17124,18631,0.45,32.92225,0.5505492,0.790071,0.90019,,,
Jnk1,17124,18631,0.5,22.33866,0.5620449,0.790071,0.90019,,,
Jnk1,18631,17124,0,0,0,0.790071,0.90019,,,
Jnk1,18631,17124,0.05,18.07824,0.1752107,0.790071,0.90019,,,
Jnk1,18631,17124,0.1,32.19666,0.3162711,0.790071,0.90019,,,
Jnk1,18631,17124,0.15,44.29827,0.3771682,0.790071,0.90019,,,
Jnk1,18631,17124,0.2,55.54844,0.3965052,0.790071,0.90019,,,
Jnk1,18631,17124,0.25,66.6543,0.3999491,0.790071,0.90019,,,
Jnk1,18631,17124,0.3,61.12271,0.4566167,0.790071,0.90019,,,
Jnk1,18631,17124,0.35,52.82499,0.5052976,0.790071,0.90019,,,
Jnk1,18631,17124,0.4,43.08246,0.5286414,0.790071,0.90019,,,
Jnk1,18631,17124,0.45,32.67689,0.5414073,0.790071,0.90019,,,
Jnk1,18631,17124,0.5,21.69847,0.5552642,0.790071,0.90019,,,
Jnk1,18626,18628,0,0,0,0.796389,0.013814,,,
Jnk1,18626,18628,0.05,15.7398,0.3187691,0.796389,0.013814,,,
Jnk1,18626,18628,0.1,29.01137,0.3704315,0.796389,0.013814,,,
Jnk1,18626,18628,0.15,40.91783,0.4114163,0.796389,0.013814,,,
Jnk1,18626,18628,0.2,52.14579,0.4231041,0.796389,0.013814,,,
Jnk1,18626,18628,0.25,63.25324,0.4255213,0.796389,0.013814,,,
Jnk1,18626,18628,0.3,57.92175,0.4786648,0.796389,0.013814,,,
Jnk1,18626,18628,0.35,49.45268,0.526222,0.796389,0.013814,,,
Jnk1,18626,18628,0.4,39.77632,0.5463555,0.796389,0.013814,,,
Jnk1,18626,18628,0.45,29.3752,0.5607831,0.796389,0.013814,,,
Jnk1,18626,18628,0.5,18.51332,0.5707488,0.796389,0.013814,,,
Jnk1,18628,18626,0,0,0,0.796389,0.013814,,,
Jnk1,18628,18626,0.05,16.2024,0.263891,0.796389,0.013814,,,
Jnk1,18628,18626,0.1,29.25616,0.355108,0.796389,0.013814,,,
Jnk1,18628,18626,0.15,40.77746,0.3919503,0.796389,0.013814,,,
Jnk1,18628,18626,0.2,51.92239,0.3980431,0.796389,0.013814,,,
Jnk1,18628,18626,0.25,63.00601,0.3995023,0.796389,0.013814,,,
Jnk1,18628,18626,0.3,57.8004,0.4530093,0.796389,0.013814,,,
Jnk1,18628,18626,0.35,49.37503,0.5131223,0.796389,0.013814,,,
Jnk1,18628,18626,0.4,39.69154,0.5336204,0.796389,0.013814,,,
Jnk1,18628,18626,0.45,29.4221,0.5451438,0.796389,0.013814,,,
Jnk1,18628,18626,0.5,18.69713,0.5554108,0.796389,0.013814,,,
Jnk1,18638,18634,0,0,0,0.821272,0.363748,,,
Jnk1,18638,18634,0.05,17.5019,0.2228939,0.821272,0.363748,,,
Jnk1,18638,18634,0.1,32.00436,0.3146208,0.821272,0.363748,,,
Jnk1,18638,18634,0.15,45.12404,0.3583874,0.821272,0.363748,,,
Jnk1,18638,18634,0.2,56.92504,0.4002017,0.821272,0.363748,,,
Jnk1,18638,18634,0.25,68.14289,0.4100252,0.821272,0.363748,,,
Jnk1,18638,18634,0.3,64.13692,0.4514164,0.821272,0.363748,,,
Jnk1,18638,18634,0.35,57.37263,0.5122281,0.821272,0.363748,,,
Jnk1,18638,18634,0.4,48.74815,0.5480951,0.821272,0.363748,,,
Jnk1,18638,18634,0.45,39.00459,0.5689797,0.821272,0.363748,,,
Jnk1,18638,18634,0.5,28.34175,0.5866592,0.821272,0.363748,,,
Jnk1,18634,18638,0,0,0,0.821272,0.363748,,,
Jnk1,18634,18638,0.05,17.86646,0.1716848,0.821272,0.363748,,,
Jnk1,18634,18638,0.1,32.51101,0.3052281,0.821272,0.363748,,,
Jnk1,18634,18638,0.15,45.23557,0.366192,0.821272,0.363748,,,
Jnk1,18634,18638,0.2,56.74228,0.3944941,0.821272,0.363748,,,
Jnk1,18634,18638,0.25,67.93287,0.400523,0.821272,0.363748,,,
Jnk1,18634,18638,0.3,63.74308,0.4480475,0.821272,0.363748,,,
Jnk1,18634,18638,0.35,56.82069,0.5002478,0.821272,0.363748,,,
Jnk1,18634,18638,0.4,48.28058,0.5326883,0.821272,0.363748,,,
Jnk1,18634,18638,0.45,38.59152,0.556117,0.821272,0.363748,,,
Jnk1,18634,18638,0.5,28.078,0.5747329,0.821272,0.363748,,,
Jnk1,17124,18634,0,0,0,0.753171,0.152097,,,
Jnk1,17124,18634,0.05,17.05148,0.2202828,0.753171,0.152097,,,
Jnk1,17124,18634,0.1,30.67288,0.3145667,0.753171,0.152097,,,
Jnk1,17124,18634,0.15,42.59672,0.3663964,0.753171,0.152097,,,
Jnk1,17124,18634,0.2,53.8011,0.3817108,0.753171,0.152097,,,
Jnk1,17124,18634,0.25,64.87692,0.3845397,0.753171,0.152097,,,
Jnk1,17124,18634,0.3,58.48657,0.4530456,0.753171,0.152097,,,
Jnk1,17124,18634,0.35,49.56395,0.4896272,0.753171,0.152097,,,
Jnk1,17124,18634,0.4,39.77044,0.5056397,0.753171,0.152097,,,
Jnk1,17124,18634,0.45,29.46344,0.5166747,0.753171,0.152097,,,
Jnk1,17124,18634,0.5,18.76028,0.5273022,0.753171,0.152097,,,
Jnk1,18634,17124,0,0,0,0.753171,0.152097,,,
Jnk1,18634,17124,0.05,16.91596,0.2688086,0.753171,0.152097,,,
Jnk1,18634,17124,0.1,30.29694,0.3642693,0.753171,0.152097,,,
Jnk1,18634,17124,0.15,41.83062,0.4042071,0.753171,0.152097,,,
Jnk1,18634,17124,0.2,52.97069,0.4093107,0.753171,0.152097,,,
Jnk1,18634,17124,0.25,64.04919,0.4108326,0.753171,0.152097,,,
Jnk1,18634,17124,0.3,57.89867,0.4597493,0.753171,0.152097,,,
Jnk1,18634,17124,0.35,49.173,0.4980746,0.753171,0.152097,,,
Jnk1,18634,17124,0.4,39.4038,0.5167765,0.753171,0.152097,,,
Jnk1,18634,17124,0.45,29.06472,0.5273969,0.753171,0.152097,,,
Jnk1,18634,17124,0.5,18.28818,0.5377914,0.753171,0.152097,,,
Jnk1,18628,18624,0,0,0,0.790015,1.167146,,,
Jnk1,18628,18624,0.05,16.09999,0.3042236,0.790015,1.167146,,,
Jnk1,18628,18624,0.1,28.62855,0.3788578,0.790015,1.167146,,,
Jnk1,18628,18624,0.15,40.0835,0.3994798,0.790015,1.167146,,,
Jnk1,18628,18624,0.2,51.24811,0.4058177,0.790015,1.167146,,,
Jnk1,18628,18624,0.25,62.33816,0.4078013,0.790015,1.167146,,,
Jnk1,18628,18624,0.3,55.7589,0.481117,0.790015,1.167146,,,
Jnk1,18628,18624,0.35,46.74949,0.5080637,0.790015,1.167146,,,
Jnk1,18628,18624,0.4,37.01689,0.5226975,0.790015,1.167146,,,
Jnk1,18628,18624,0.45,26.70113,0.5352902,0.790015,1.167146,,,
Jnk1,18628,18624,0.5,15.88452,0.5473901,0.790015,1.167146,,,
Jnk1,18624,18628,0,0,0,0.790015,1.167146,,,
Jnk1,18624,18628,0.05,16.7713,0.3169181,0.790015,1.167146,,,
Jnk1,18624,18628,0.1,29.85576,0.3925695,0.790015,1.167146,,,
Jnk1,18624,18628,0.15,41.38835,0.4266823,0.790015,1.167146,,,
Jnk1,18624,18628,0.2,52.54242,0.4322425,0.790015,1.167146,,,
Jnk1,18624,18628,0.25,63.6318,0.4337812,0.790015,1.167146,,,
Jnk1,18624,18628,0.3,57.50964,0.4968412,0.790015,1.167146,,,
Jnk1,18624,18628,0.35,48.47877,0.5378512,0.790015,1.167146,,,
Jnk1,18624,18628,0.4,38.53305,0.5528136,0.790015,1.167146,,,
Jnk1,18624,18628,0.45,28.06291,0.5626326,0.790015,1.167146,,,
Jnk1,18624,18628,0.5,17.26166,0.5696384,0.790015,1.167146,,,
Jnk1,18632,18624,0,0,0,0.783801,1.351552,,,
Jnk1,18632,18624,0.05,16.16288,0.2670865,0.783801,1.351552,,,
Jnk1,18632,18624,0.1,29.55583,0.335675,0.783801,1.351552,,,
Jnk1,18632,18624,0.15,41.47407,0.380929,0.783801,1.351552,,,
Jnk1,18632,18624,0.2,52.70452,0.3946277,0.783801,1.351552,,,
Jnk1,18632,18624,0.25,63.8078,0.3975118,0.783801,1.351552,,,
Jnk1,18632,18624,0.3,58.38398,0.467374,0.783801,1.351552,,,
Jnk1,18632,18624,0.35,49.96113,0.5098934,0.783801,1.351552,,,
Jnk1,18632,18624,0.4,40.34158,0.5288056,0.783801,1.351552,,,
Jnk1,18632,18624,0.45,30.14824,0.5394581,0.783801,1.351552,,,
Jnk1,18632,18624,0.5,19.47551,0.5509883,0.783801,1.351552,,,
Jnk1,18624,18632,0,0,0,0.783801,1.351552,,,
Jnk1,18624,18632,0.05,16.47483,0.2600987,0.783801,1.351552,,,
Jnk1,18624,18632,0.1,30.06472,0.3549269,0.783801,1.351552,,,
Jnk1,18624,18632,0.15,41.89659,0.4009414,0.783801,1.351552,,,
Jnk1,18624,18632,0.2,53.09382,0.4132476,0.783801,1.351552,,,
Jnk1,18624,18632,0.25,64.17183,0.415796,0.783801,1.351552,,,
Jnk1,18624,18632,0.3,58.74292,0.4558617,0.783801,1.351552,,,
Jnk1,18624,18632,0.35,50.12524,0.5137672,0.783801,1.351552,,,
Jnk1,18624,18632,0.4,40.22243,0.5337237,0.783801,1.351552,,,
Jnk1,18624,18632,0.45,29.70572,0.5454119,0.783801,1.351552,,,
Jnk1,18624,18632,0.5,18.71396,0.557455,0.783801,1.351552,,,
Jnk1,18636,18625,0,0,0,0.789401,0.112077,,,
Jnk1,18636,18625,0.05,16.02122,0.2911924,0.789401,0.112077,,,
Jnk1,18636,18625,0.1,29.42055,0.3617559,0.789401,0.112077,,,
Jnk1,18636,18625,0.15,41.17943,0.403112,0.789401,0.112077,,,
Jnk1,18636,18625,0.2,52.37817,0.4113077,0.789401,0.112077,,,
Jnk1,18636,18625,0.25,63.48716,0.4134093,0.789401,0.112077,,,
Jnk1,18636,18625,0.3,58.08237,0.4746074,0.789401,0.112077,,,
Jnk1,18636,18625,0.35,49.50965,0.5199086,0.789401,0.112077,,,
Jnk1,18636,18625,0.4,39.82808,0.5389072,0.789401,0.112077,,,
Jnk1,18636,18625,0.45,29.58044,0.5499725,0.789401,0.112077,,,
Jnk1,18636,18625,0.5,18.89209,0.5604886,0.789401,0.112077,,,
Jnk1,18625,18636,0,0,0,0.789401,0.112077,,,
Jnk1,18625,18636,0.05,16.20894,0.2923284,0.789401,0.112077,,,
Jnk1,18625,18636,0.1,29.74641,0.3564576,0.789401,0.112077,,,
Jnk1,18625,18636,0.15,41.58822,0.4039432,0.789401,0.112077,,,
Jnk1,18625,18636,0.2,52.76135,0.4139055,0.789401,0.112077,,,
Jnk1,18625,18636,0.25,63.84631,0.4155654,0.789401,0.112077,,,
Jnk1,18625,18636,0.3,57.95852,0.4703572,0.789401,0.112077,,,
Jnk1,18625,18636,0.35,49.30241,0.5152586,0.789401,0.112077,,,
Jnk1,18625,18636,0.4,39.44801,0.5350555,0.789401,0.112077,,,
Jnk1,18625,18636,0.45,29.04347,0.5446183,0.789401,0.112077,,,
Jnk1,18625,18636,0.5,18.19001,0.5558833,0.789401,0.112077,,,
Jnk1,18639,18634,0,0,0,0.785388,1.494182,,,
Jnk1,18639,18634,0.05,16.24352,0.2927801,0.785388,1.494182,,,
Jnk1,18639,18634,0.1,29.69698,0.3583174,0.785388,1.494182,,,
Jnk1,18639,18634,0.15,41.54524,0.403844,0.785388,1.494182,,,
Jnk1,18639,18634,0.2,52.75016,0.4138966,0.785388,1.494182,,,
Jnk1,18639,18634,0.25,63.85422,0.4161323,0.785388,1.494182,,,
Jnk1,18639,18634,0.3,58.49513,0.4743199,0.785388,1.494182,,,
Jnk1,18639,18634,0.35,49.82763,0.5168918,0.785388,1.494182,,,
Jnk1,18639,18634,0.4,40.17151,0.5317375,0.785388,1.494182,,,
Jnk1,18639,18634,0.45,29.91109,0.544935,0.785388,1.494182,,,
Jnk1,18639,18634,0.5,19.15999,0.5563084,0.785388,1.494182,,,
Jnk1,18634,18639,0,0,0,0.785388,1.494182,,,
Jnk1,18634,18639,0.05,17.32565,0.2333826,0.785388,1.494182,,,
Jnk1,18634,18639,0.1,31.04317,0.3290609,0.785388,1.494182,,,
Jnk1,18634,18639,0.15,42.87288,0.3822327,0.785388,1.494182,,,
Jnk1,18634,18639,0.2,54.08112,0.3930182,0.785388,1.494182,,,
Jnk1,18634,18639,0.25,65.1816,0.3958113,0.785388,1.494182,,,
Jnk1,18634,18639,0.3,59.92309,0.4474529,0.785388,1.494182,,,
Jnk1,18634,18639,0.35,51.59717,0.5066102,0.785388,1.494182,,,
Jnk1,18634,18639,0.4,41.76646,0.5332022,0.785388,1.494182,,,
Jnk1,18634,18639,0.45,31.29609,0.5448885,0.785388,1.494182,,,
Jnk1,18634,18639,0.5,20.40418,0.5543965,0.785388,1.494182,,,
Jnk1,18626,18624,0,0,0,0.780117,1.948501,,,
Jnk1,18626,18624,0.05,16.59854,0.2774904,0.780117,1.948501,,,
Jnk1,18626,18624,0.1,29.69183,0.3512705,0.780117,1.948501,,,
Jnk1,18626,18624,0.15,41.31982,0.3899522,0.780117,1.948501,,,
Jnk1,18626,18624,0.2,52.46868,0.3980959,0.780117,1.948501,,,
Jnk1,18626,18624,0.25,63.54823,0.3995864,0.780117,1.948501,,,
Jnk1,18626,18624,0.3,57.83135,0.4598486,0.780117,1.948501,,,
Jnk1,18626,18624,0.35,49.15201,0.5037061,0.780117,1.948501,,,
Jnk1,18626,18624,0.4,39.43148,0.5215175,0.780117,1.948501,,,
Jnk1,18626,18624,0.45,29.15817,0.5323579,0.780117,1.948501,,,
Jnk1,18626,18624,0.5,18.50984,0.5412618,0.780117,1.948501,,,
Jnk1,18624,18626,0,0,0,0.780117,1.948501,,,
Jnk1,18624,18626,0.05,15.69663,0.3077219,0.780117,1.948501,,,
Jnk1,18624,18626,0.1,28.65101,0.3710535,0.780117,1.948501,,,
Jnk1,18624,18626,0.15,40.273,0.4043577,0.780117,1.948501,,,
Jnk1,18624,18626,0.2,51.47371,0.4122029,0.780117,1.948501,,,
Jnk1,18624,18626,0.25,62.58047,0.4146071,0.780117,1.948501,,,
Jnk1,18624,18626,0.3,56.75989,0.4753257,0.780117,1.948501,,,
Jnk1,18624,18626,0.35,48.08241,0.5194378,0.780117,1.948501,,,
Jnk1,18624,18626,0.4,38.26776,0.5377674,0.780117,1.948501,,,
Jnk1,18624,18626,0.45,27.84811,0.5501019,0.780117,1.948501,,,
Jnk1,18624,18626,0.5,16.94134,0.5617984,0.780117,1.948501,,,
Jnk1,18627,18630,0,0,0,0.769617,1.424304,,,
Jnk1,18627,18630,0.05,16.01564,0.2961457,0.769617,1.424304,,,
